Champion1,Champion2,Champion3,Champion4,Champion5
81,67,18,53,15
19,24,56,254,11
236,145,51,112,18
67,236,202,222,157
201,412,64,117,202
107,64,41,39,79
64,107,157,150,119
92,117,11,111,875
157,29,875,64,42
164,41,24,10,75
91,76,55,350,101
119,202,157,13,55
142,164,67,145,498
114,202,122,8,24
64,222,202,67,51
86,6,82,98,202
222,145,51,81,22
91,35,29,8,141
202,126,122,221,222
10,103,235,222,29
145,67,236,81,498
90,25,40,16,117
64,157,19,67,81
238,92,64,157,39
107,412,119,41,64
141,20,64,105,157
6,42,50,26,236
141,238,161,150,157
875,36,223,34,517
267,412,117,40,103
50,145,238,777,157
107,24,67,39,29
157,92,23,55,5
114,6,86,18,131
24,2,102,113,107
101,117,12,40,57
81,164,412,142,122
161,238,86,23,13
126,41,119,53,412
133,141,166,121,28
96,202,2,77,18
24,202,38,35,7
99,16,25,267,40
245,157,141,555,24
75,64,157,86,122
35,236,8,91,121
157,238,8,222,39
6,41,202,119,266
157,64,92,236,121
75,122,58,54,119
267,67,236,64,117
421,157,136,120,107
23,122,157,82,86
69,13,203,75,145
201,86,54,150,117
67,121,114,62,11
107,64,238,412,202
11,887,10,78,122
76,427,203,104,59
55,145,92,268,157
23,89,45,75,117
240,223,268,131,45
24,114,11,23,19
55,26,27,41,92
51,150,18,412,67
16,43,267,25,17
50,142,711,164,360
266,4,50,99,30
157,238,777,81,145
497,412,133,350,17
141,5,77,91,555
35,64,29,50,107
23,6,83,240,24
157,55,67,517,11
202,517,105,18,5
64,245,777,7,238
38,1,40,202,53
245,777,157,81,101
350,99,1,235,37
92,157,517,236,104
105,222,245,145,22
51,12,53,222,412
222,67,99,202,166
157,142,112,24,245
157,122,555,11,518
145,18,222,81,202
11,141,157,254,91
24,141,122,157,222
104,875,266,62,122
36,84,39,5,23
92,23,517,39,31
157,202,19,67,150
161,61,103,99,134
145,81,222,498,18
222,51,67,412,236
154,157,64,53,238
157,8,777,498,236
103,67,16,267,22
41,202,98,51,201
103,35,131,203,89
429,67,22,497,99
89,412,497,99,875
157,23,107,24,126
86,29,234,106,39
236,67,51,18,119
157,238,67,39,55
69,101,161,45,9
51,142,141,99,222
202,267,9,86,18
35,60,113,28,222
157,55,238,64,75
202,164,114,122,266
142,166,99,63,555
99,42,20,202,142
25,53,143,26,99
77,161,69,143,64
81,145,21,236,51
145,81,202,236,55
412,122,58,223,25
7,145,81,142,84
202,81,523,222,18
53,86,236,24,6
38,157,75,21,122
86,122,238,360,161
157,54,67,55,131
143,111,25,5,154
86,39,24,58,107
12,412,111,432,267
64,29,157,55,238
41,238,142,157,53
202,43,267,110,16
89,412,497,12,201
122,266,420,82,86
99,29,202,157,121
63,147,222,51,412
30,104,28,20,421
157,92,84,142,134
79,238,157,777,106
69,876,516,164,497
266,24,29,4,13
39,164,10,55,157
141,24,121,18,91
245,157,24,55,64
107,92,121,412,102
122,81,266,555,238
202,67,81,145,51
145,92,29,64,67
119,29,11,21,236
157,202,266,81,412
8,31,24,777,114
142,101,81,8,518
157,117,498,15,28
55,157,92,29,39
42,150,21,245,517
67,236,81,51,202
67,64,145,18,236
103,50,40,55,92
48,41,164,114,104
267,89,10,28,37
157,77,107,24,202
48,60,104,203,5
69,101,166,34,99
14,84,157,106,79
201,40,412,117,111
119,8,105,67,1
126,164,150,517,236
142,157,81,145,84
19,11,35,64,38
141,122,11,86,5
14,27,41,240,4
64,555,35,12,40
67,202,18,222,145
202,81,157,236,238
81,18,145,103,51
238,157,24,777,55
91,45,145,81,38
141,39,28,45,245
41,126,104,202,150
76,92,64,141,246
245,69,157,119,238
28,2,32,141,121
18,236,29,92,202
9,412,78,53,3
157,222,141,55,11
238,81,41,875,75
157,38,119,142,67
238,64,157,202,17
89,201,111,53,57
238,92,24,157,84
55,92,157,84,39
5,105,245,517,876
62,238,105,157,81
8,238,38,112,266
21,498,145,202,81
92,55,23,122,238
64,157,412,238,121
238,112,103,81,61
64,121,76,104,60
104,76,14,421,106
236,222,145,81,51
99,350,57,147,17
555,55,350,59,80
164,114,39,22,89
7,85,103,134,517
164,113,875,11,555
29,64,121,145,142
64,7,13,38,134
236,145,498,18,202
164,64,54,81,238
58,875,122,266,157
245,497,157,8,202
266,555,412,164,432
55,107,99,246,412
145,51,18,498,236
238,119,157,114,107
51,119,22,75,235
268,69,157,10,103
432,119,412,497,157
245,64,105,517,114
81,29,17,10,498
75,34,84,7,246
238,69,157,86,64
245,8,238,3,266
141,350,81,51,202
157,238,7,79,4
412,111,350,25,267
121,81,92,18,41
131,39,114,11,84
111,43,223,12,53
7,41,238,64,5
157,84,64,107,55
62,50,29,86,31
141,203,120,76,28
14,92,266,107,122
64,163,68,236,13
497,12,99,141,161
90,238,61,8,41
84,61,4,238,7
112,67,81,92,4
143,2,50,777,45
11,157,104,555,119
81,145,202,238,55
161,25,101,63,21
101,202,31,23,75
163,5,59,121,64
72,254,32,56,127
92,24,6,82,80
157,92,64,7,79
145,67,81,202,236
67,222,18,41,202
7,103,18,81,133
98,157,1,238,64
202,157,24,82,164
236,202,81,235,22
8,119,67,64,58
236,81,202,498,145
39,58,117,40,57
114,74,8,142,126
99,498,16,103,25
122,11,75,115,141
55,246,43,131,222
4,29,141,14,24
157,64,154,142,777
119,14,2,86,101
145,67,39,429,360
516,33,107,238,98
119,222,202,81,145
238,157,154,55,3
497,40,64,84,43
62,92,24,58,31
104,236,92,777,245
67,157,145,81,236
141,113,121,60,59
75,517,45,8,10
99,555,143,101,147
157,67,7,78,54
39,266,498,150,31
517,202,15,145,498
67,1,429,236,22
412,25,555,201,497
157,64,141,517,236
240,105,78,412,17
89,25,497,16,202
55,238,39,81,157
117,43,497,99,25
122,86,141,75,555
103,21,99,143,267
119,29,64,24,35
16,55,350,37,40
105,11,77,245,56
203,29,30,141,119
25,81,235,104,21
157,84,202,86,24
27,107,17,10,23
240,145,119,429,86
420,86,6,58,266
45,350,25,17,115
14,79,8,64,412
157,887,81,234,64
122,119,202,29,31
141,14,45,120,222
157,777,555,122,234
236,202,222,67,84
157,67,236,51,246
157,64,99,238,24
67,22,145,429,236
119,35,91,141,157
69,86,161,24,246
67,145,141,64,498
39,240,59,164,48
267,99,40,103,16
64,121,104,60,76
238,11,157,67,110
236,81,202,119,498
202,222,145,51,81
119,157,238,107,64
10,497,41,40,34
412,31,81,45,157
40,145,16,99,89
55,11,157,64,517
134,64,8,102,112
161,69,13,45,61
157,131,103,202,22
92,157,11,13,17
18,119,67,202,498
131,8,91,56,420
38,31,555,29,166
67,238,157,145,236
145,236,222,202,67
67,145,81,360,235
121,16,89,497,245
67,412,64,157,202
43,40,412,432,25
875,83,33,58,266
555,11,141,234,121
238,245,157,141,236
203,91,4,55,246
92,157,20,64,99
96,51,29,236,81
157,55,245,84,238
121,2,114,67,236
8,141,91,81,157
84,114,157,98,40
10,777,91,157,202
29,92,81,157,107
35,56,59,48,254
497,161,43,78,13
157,246,84,13,10
35,238,11,32,141
223,876,114,62,41
81,74,29,119,202
64,238,157,81,92
119,122,202,238,41
161,82,141,86,150
24,516,58,14,150
141,121,10,92,145
55,412,86,4,76
51,15,145,29,22
131,84,157,412,517
67,202,92,145,222
23,3,74,17,22
84,29,10,41,22
55,92,67,145,157
92,157,245,28,141
119,99,238,222,131
202,64,41,157,145
18,25,412,53,16
35,56,32,141,17
35,104,86,113,9
245,41,13,21,6
202,236,81,21,145
157,84,13,39,517
67,81,145,202,236
99,92,236,222,67
238,1,41,104,245
7,136,4,92,103
555,412,63,497,432
6,92,141,555,516
164,429,98,39,412
246,245,121,141,58
7,69,39,145,67
7,29,134,51,711
91,31,39,5,203
412,64,81,67,134
268,134,157,84,112
246,40,518,103,99
11,121,412,12,131
238,157,119,51,92
267,17,35,16,51
8,157,41,14,238
67,222,236,51,238
117,40,267,16,202
99,103,267,25,164
55,4,39,29,119
99,35,518,202,91
117,74,33,161,57
121,67,107,92,141
38,91,114,8,245
51,21,114,145,3
555,412,161,92,267
238,157,84,517,55
56,131,79,55,102
90,63,25,53,26
518,555,78,39,60
420,497,516,53,50
55,64,157,238,53
267,40,21,16,117
246,41,238,222,121
106,33,412,104,83
91,777,517,157,59
122,11,104,62,64
67,254,145,11,10
122,75,8,13,31
350,35,202,555,50
86,82,555,238,141
235,432,43,497,25
82,92,24,266,58
38,45,13,777,131
90,6,17,141,122
145,67,24,18,222
28,60,39,107,121
145,67,157,81,18
62,114,39,164,55
122,79,64,420,238
121,11,412,266,141
498,96,18,110,51
77,119,83,161,67
555,11,141,121,64
39,157,67,517,122
122,245,81,157,5
412,201,43,25,12
145,29,67,236,523
119,5,67,29,59
157,11,238,23,64
44,53,23,412,875
236,86,19,157,202
121,266,164,245,60
29,67,64,238,28
203,19,5,24,58
412,53,497,12,555
131,412,238,45,157
497,16,3,412,54
4,101,61,105,103
238,83,54,17,11
25,127,518,161,53
29,96,11,222,119
9,6,412,16,90
104,126,75,120,202
26,18,43,145,115
103,99,25,40,127
64,141,79,121,104
157,122,86,92,27
150,81,498,202,107
238,498,33,17,84
14,157,202,79,119
22,24,105,236,202
55,26,6,17,35
39,81,111,57,101
34,35,31,85,518
16,99,113,15,25
76,114,887,39,11
16,350,99,40,51
101,157,38,72,40
121,8,23,24,28
37,163,60,104,64
24,234,64,36,48
555,63,25,107,143
141,136,69,67,45
245,157,84,141,120
64,412,238,157,119
154,555,201,203,82
81,157,64,84,39
64,421,254,76,61
104,30,38,4,41
9,14,78,54,111
18,202,21,81,29
69,157,58,11,121
37,39,92,254,67
141,77,5,35,245
238,141,555,157,245
141,53,20,555,157
82,427,72,119,9
245,267,67,412,84
236,202,222,51,18
202,64,157,17,238
498,236,51,18,145
99,92,235,43,91
55,84,7,67,29
119,202,11,91,67
67,145,498,51,222
131,64,63,39,157
29,38,55,40,246
119,18,236,81,498
238,55,86,99,45
235,143,111,201,43
238,61,103,157,92
7,142,13,38,112
86,202,67,26,236
55,83,875,420,20
55,268,8,29,107
141,82,75,99,54
8,92,55,238,39
143,235,55,99,57
39,142,141,22,222
84,142,7,268,157
141,11,19,28,120
555,56,420,31,55
523,145,202,21,141
236,48,28,81,72
145,245,64,202,11
164,412,98,103,498
141,245,157,121,238
157,8,202,777,81
517,80,104,516,266
61,4,134,99,238
67,350,145,51,222
38,238,30,157,28
145,67,119,18,29
29,38,141,11,202
202,555,412,235,99
238,64,157,84,39
412,64,103,53,98
24,122,75,13,8
157,161,238,98,131
412,235,99,55,222
157,67,11,238,141
114,238,67,134,13
134,103,115,127,90
114,131,134,266,777
266,142,136,157,517
98,157,69,99,161
27,202,41,35,201
67,107,777,104,120
79,238,64,236,30
121,64,104,59,421
34,157,92,238,69
555,82,75,102,27
67,236,51,202,22
121,60,120,56,91
20,10,16,117,12
121,64,141,134,876
555,9,45,161,101
117,16,267,43,40
28,245,203,40,39
69,74,39,84,8
19,28,11,223,99
64,67,202,157,145
86,39,516,875,14
163,143,164,69,117
55,35,245,91,22
99,103,161,134,61
79,245,60,429,56
236,81,202,7,84
202,523,122,119,41
238,157,64,92,131
245,238,55,777,84
55,157,238,39,64
74,412,113,3,25
107,31,16,122,164
51,202,236,64,81
64,164,81,121,131
67,429,96,27,13
84,555,246,161,517
84,91,245,104,105
777,360,11,8,166
157,517,141,142,86
104,60,121,245,876
78,497,18,69,32
91,81,45,56,68
59,56,254,24,77
202,498,222,29,81
432,12,147,84,41
555,53,26,63,412
84,157,121,67,134
69,24,45,10,13
38,107,246,238,64
161,223,166,31,36
2,141,81,121,64
157,39,122,517,777
92,84,164,39,266
67,145,81,222,360
161,24,157,222,141
99,157,202,53,238
104,120,5,106,245
29,119,41,51,145
222,245,236,105,51
145,84,69,24,236
143,117,69,16,4
44,119,75,117,11
350,40,25,37,16
157,122,164,98,875
98,8,202,82,122
517,84,19,777,86
157,64,8,238,141
67,202,18,64,61
83,79,202,22,18
163,41,245,30,98
141,24,77,89,11
35,117,141,17,267
157,141,238,245,45
8,245,84,37,267
555,114,92,432,121
164,24,37,141,34
64,4,157,246,29
69,55,39,67,29
64,141,76,121,122
238,84,8,91,39
777,238,80,157,8
64,79,161,142,60
117,40,350,19,267
412,516,1,134,45
222,157,64,81,1
56,121,157,103,11
119,29,67,18,412
119,157,67,107,238
24,62,157,122,238
145,222,67,236,51
145,517,5,11,266
161,81,145,101,141
12,266,24,11,89
157,81,777,85,238
67,202,236,222,21
62,157,64,238,236
99,103,67,55,267
61,236,105,245,412
103,164,131,39,127
64,121,107,104,2
245,141,202,222,112
142,238,64,145,26
122,83,75,875,106
157,64,517,8,107
62,157,141,222,412
142,517,245,157,84
517,4,64,131,84
267,40,117,238,412
107,141,81,202,157
246,122,13,887,711
80,86,141,50,497
161,90,101,54,127
84,55,141,523,238
202,83,89,267,44
119,8,29,23,157
222,29,145,45,105
45,150,107,8,96
41,23,75,126,4
104,106,24,31,81
157,67,92,777,222
67,238,38,29,202
143,43,16,111,89
122,62,58,82,53
157,238,79,64,58
240,202,166,119,114
78,48,157,35,103
19,141,157,121,11
238,517,777,14,112
157,11,24,55,84
99,25,267,21,117
92,67,18,24,121
11,92,64,157,141
142,777,134,41,268
110,51,67,221,145
236,81,7,64,18
113,11,79,245,64
145,67,76,5,18
122,58,106,82,75
81,157,222,523,202
107,157,84,254,1
238,40,99,55,107
82,92,18,122,19
35,141,245,876,157
202,39,157,55,145
36,106,75,82,19
420,122,6,82,75
126,41,164,166,517
202,222,81,145,67
99,40,25,51,235
127,117,99,40,267
412,114,141,23,29
55,92,39,23,114
17,235,115,18,29
86,19,77,106,238
107,96,27,23,35
104,64,238,157,107
98,92,157,114,86
92,55,777,67,84
40,111,101,201,37
64,68,60,7,61
64,121,20,11,60
9,60,141,11,157
22,18,222,51,67
67,51,145,18,236
42,81,114,236,13
150,5,113,98,201
20,117,222,89,44
35,8,41,202,98
412,29,201,121,53
67,145,39,236,222
55,246,238,157,92
23,35,41,9,19
202,267,111,45,51
4,90,1,13,38
121,76,80,84,555
412,201,101,117,5
64,203,5,104,141
203,11,234,887,141
14,7,80,236,4
119,58,77,67,63
141,18,84,13,25
161,92,245,4,112
24,157,29,11,92
29,119,268,82,75
222,145,51,67,55
238,157,119,141,55
35,555,17,77,74
497,41,157,98,59
55,34,105,35,17
86,53,63,117,157
150,122,555,79,63
107,92,238,29,157
498,145,523,18,21
245,24,202,75,141
12,238,3,432,412
64,145,79,114,92
60,121,55,141,131
157,24,238,89,145
141,32,18,59,157
8,92,29,1,24
64,142,412,104,39
35,37,40,22,28
131,9,121,166,141
157,238,114,91,55
64,21,86,157,122
16,117,350,267,143
157,121,64,119,39
41,107,555,157,238
35,104,82,154,30
122,24,10,141,62
157,238,234,104,19
67,51,43,81,15
38,11,10,141,777
117,350,267,16,99
91,161,79,202,267
11,119,157,17,236
222,268,412,34,25
67,498,157,51,134
154,14,26,81,432
107,39,245,157,238
202,236,18,145,360
119,157,412,29,18
350,147,267,25,16
238,10,84,141,157
114,164,8,24,17
136,29,81,202,238
157,202,145,39,41
62,157,23,103,245
41,101,99,64,61
119,29,67,107,64
67,236,81,202,157
238,246,245,84,55
13,39,8,164,69
29,236,222,202,268
113,246,78,82,875
92,122,157,23,67
150,26,86,81,75
122,64,11,238,13
55,238,157,101,84
133,134,45,29,101
268,517,412,67,41
157,238,131,245,39
157,238,150,7,236
90,21,81,145,202
74,141,90,103,105
119,498,145,67,202
157,64,238,84,67
28,157,84,39,131
103,99,222,61,16
81,110,202,523,141
91,238,110,157,38
67,236,157,121,238
92,107,10,164,121
64,157,24,141,517
67,236,145,498,18
154,222,72,36,86
497,12,161,120,412
120,245,106,254,80
98,86,111,164,82
11,67,157,145,29
81,24,67,238,145
9,53,101,26,17
59,120,141,5,113
157,141,777,238,39
432,875,133,89,69
39,164,12,235,10
55,157,67,75,202
69,81,8,555,5
427,79,28,58,24
267,350,40,117,99
157,64,39,164,141
164,157,13,84,81
50,43,161,876,28
516,82,36,122,6
777,29,84,1,39
141,11,28,121,157
86,5,20,15,51
86,75,157,11,516
141,245,555,25,157
38,145,84,51,81
11,141,121,236,202
202,516,68,98,58
245,412,24,19,154
99,25,555,111,497
23,50,82,99,80
55,75,86,17,77
145,777,122,202,110
83,157,86,24,58
498,117,58,143,412
17,26,235,29,63
62,17,101,77,79
55,84,39,412,64
11,67,121,119,236
31,80,14,240,141
38,4,60,104,157
107,41,266,14,8
122,57,86,75,58
11,19,75,106,74
69,50,16,91,103
39,10,29,40,63
131,112,236,84,245
238,64,104,91,59
107,121,875,64,238
145,84,67,360,202
222,18,164,202,236
245,141,777,246,67
17,51,350,203,37
16,99,25,350,28
555,157,107,238,91
107,238,412,55,157
107,14,92,79,104
266,39,28,157,104
246,221,121,4,22
113,114,421,203,77
121,412,29,63,38
39,202,67,81,24
99,412,350,11,202
92,61,13,112,7
236,202,51,145,67
99,254,62,81,98
266,164,86,6,887
8,122,64,141,202
107,164,24,412,75
28,141,131,34,99
134,13,69,7,45
21,9,17,235,22
15,523,222,498,29
117,21,40,28,497
91,236,84,55,157
350,64,412,117,555
64,119,4,236,59
28,555,29,121,245
84,157,238,55,91
141,24,254,5,101
114,58,154,10,31
51,29,67,119,81
26,25,99,127,92
20,141,254,245,92
18,81,236,119,202
119,67,245,81,145
54,19,24,86,9
39,157,22,8,92
35,9,876,421,79
267,103,143,99,25
99,16,37,117,147
238,157,4,64,119
