Champion1,Champion2,Champion3,Champion4,Champion5
157,11,41,67,141
19,32,21,11,64
75,21,53,81,115
21,99,51,82,54
875,99,245,157,141
1,57,117,143,90
32,21,222,20,36
11,235,21,24,119
105,142,202,91,64
17,202,40,222,240
518,99,21,89,131
25,82,5,18,36
83,154,150,35,72
34,516,61,267,32
81,84,15,498,39
25,22,89,235,51
267,21,89,45,3
157,497,238,18,53
145,67,29,35,119
21,145,25,202,51
17,99,157,238,21
98,99,83,64,254
21,51,157,245,497
412,63,16,54,86
157,86,22,5,17
105,23,14,58,12
516,497,82,106,517
222,99,22,25,16
161,17,5,20,45
11,202,24,67,114
111,36,19,57,6
75,24,145,45,86
99,11,89,53,61
267,143,17,16,420
90,56,141,157,19
240,141,117,19,50
25,16,497,99,40
518,82,150,240,3
27,86,10,82,16
23,62,24,5,157
63,254,86,25,53
22,429,67,51,19
222,21,89,17,236
21,201,154,497,163
55,157,67,238,84
121,875,62,103,11
37,25,99,1,350
99,16,89,497,25
157,64,555,777,11
122,245,91,8,31
19,240,141,5,75
202,22,19,120,145
67,222,51,18,17
84,86,245,7,141
11,121,19,60,254
25,17,161,50,45
157,81,777,5,17
141,19,254,20,39
11,24,141,157,64
45,18,21,222,101
99,89,16,143,497
99,143,25,17,90
420,157,19,102,11
147,89,117,25,63
19,161,154,82,2
51,81,161,21,50
75,412,26,54,555
157,412,84,21,238
126,17,54,164,161
555,19,9,777,22
19,5,33,35,32
1,245,234,99,24
119,202,75,235,777
202,131,89,75,360
21,102,51,45,143
157,122,223,150,555
111,202,222,53,12
54,57,20,516,150
103,7,13,142,134
245,32,106,84,89
45,497,16,267,25
86,53,39,55,89
21,102,99,20,234
11,157,119,29,64
157,238,55,202,131
145,1,11,157,235
222,24,157,81,7
238,75,157,8,106
157,86,245,21,119
136,55,82,72,9
86,238,11,157,53
68,41,236,25,518
420,55,11,222,81
157,45,238,13,17
92,67,222,157,114
143,114,45,12,150
157,80,141,18,711
64,89,59,121,19
25,103,267,51,117
517,11,82,157,19
22,99,235,360,18
555,45,19,75,86
39,523,238,99,67
107,222,53,67,202
54,82,24,266,84
157,106,67,99,63
99,202,24,51,83
222,18,21,29,19
141,81,245,103,55
12,122,157,21,24
11,157,86,24,122
161,238,202,91,107
18,24,555,74,107
103,21,235,17,141
7,236,145,69,429
875,86,54,9,53
555,84,157,145,29
75,266,24,11,19
33,85,107,12,36
157,19,45,53,75
111,37,222,21,15
127,238,64,120,24
11,157,84,75,222
67,157,238,11,29
84,74,11,141,67
75,202,157,19,122
518,86,81,516,517
161,268,13,86,24
202,29,360,145,523
14,21,32,29,266
145,11,202,19,141
142,110,141,39,429
15,101,18,6,51
3,84,8,497,238
41,74,420,53,555
126,64,2,102,42
157,238,55,245,131
122,39,164,24,145
54,3,92,53,14
238,157,86,202,21
17,103,157,11,43
99,518,222,25,145
143,89,25,53,63
45,99,11,24,110
161,141,266,150,235
222,81,119,145,141
420,516,74,98,115
157,238,202,119,141
412,63,157,11,777
360,22,10,114,23
157,238,99,141,86
81,31,222,523,29
18,498,51,24,81
19,3,99,157,82
25,267,37,350,17
39,412,25,69,142
240,420,18,27,7
157,35,121,245,517
238,22,21,876,517
51,21,45,99,115
64,203,35,157,25
555,99,64,266,96
14,555,157,238,31
420,3,83,82,25
157,238,122,1,22
35,74,267,101,17
875,122,36,99,58
99,161,17,145,25
58,3,517,157,14
117,99,16,37,25
25,117,16,497,99
86,75,99,32,117
6,45,150,133,50
84,19,55,21,122
99,102,19,86,106
141,134,103,238,127
77,21,11,82,122
157,238,17,105,13
67,498,157,51,145
161,45,86,50,69
122,420,236,245,81
17,77,99,202,11
141,2,11,33,19
157,111,31,34,53
142,432,51,84,99
51,161,22,236,222
99,142,157,141,86
99,86,42,36,74
143,26,117,43,89
254,19,86,113,5
555,25,50,63,222
498,164,121,59,79
75,77,69,32,420
147,16,518,117,143
56,19,21,121,31
497,81,1,62,161
24,20,28,147,254
498,202,69,81,18
157,245,141,19,875
21,498,99,22,18
777,498,518,122,11
81,101,412,51,11
121,141,421,11,203
21,67,89,122,29
99,39,150,81,82
17,63,102,11,19
31,86,6,78,54
69,21,133,101,498
202,110,85,81,145
77,67,54,64,16
875,5,145,22,236
420,157,127,90,202
222,238,245,202,555
267,6,54,223,32
98,107,85,268,33
24,202,518,99,111
777,107,157,55,54
141,18,202,21,23
106,113,154,14,2
141,86,202,236,17
28,31,516,9,81
157,497,555,117,517
32,64,141,222,59
157,238,55,84,141
420,40,99,122,51
235,25,145,21,111
105,131,45,1,58
53,17,84,6,157
11,75,121,157,141
157,105,11,777,238
238,106,24,75,82
110,245,67,157,17
238,157,81,245,64
555,235,45,11,31
86,875,82,122,75
57,141,91,518,33
64,24,254,238,555
74,222,18,11,17
29,254,31,53,412
350,99,17,147,888
99,16,40,103,37
99,235,19,18,21
497,412,267,555,147
245,236,84,555,5
6,111,53,412,82
235,497,154,157,54
145,10,24,133,39
145,103,131,117,51
45,9,23,161,7
86,141,122,113,17
21,145,99,22,498
51,99,43,21,22
202,11,18,875,360
41,98,122,83,84
84,238,85,24,157
112,236,202,21,145
238,35,11,50,131
19,35,11,63,99
238,157,84,412,89
145,99,55,21,39
11,122,157,24,245
202,106,29,222,101
141,11,234,19,56
111,101,51,80,1
11,203,154,145,106
91,51,131,157,18
104,245,81,99,18
555,54,21,63,57
555,157,238,11,122
246,84,99,145,21
26,1,131,84,16
157,61,777,238,99
39,21,157,141,236
498,350,99,518,16
91,105,5,122,62
89,145,22,51,99
21,91,86,202,22
267,16,40,37,3
45,25,99,147,117
51,99,45,17,267
89,223,111,50,420
350,89,23,58,25
238,157,21,55,245
25,145,222,51,18
57,53,19,3,141
202,238,145,157,90
143,101,12,85,202
25,145,21,99,555
141,35,202,412,28
143,53,63,25,45
267,37,16,117,50
90,69,267,143,25
12,18,64,104,236
16,43,25,12,498
875,21,50,19,18
8,202,35,157,14
497,875,2,58,498
45,99,17,111,19
11,157,55,238,64
875,80,18,82,75
157,202,131,53,81
21,498,99,202,222
498,99,67,19,75
18,145,19,75,157
28,86,420,17,101
21,51,157,81,131
157,105,245,17,21
81,202,22,222,51
13,245,63,222,98
143,117,81,101,86
145,18,131,412,134
64,517,875,24,86
157,141,11,81,45
432,412,235,101,202
161,17,20,498,121
16,131,18,89,25
98,99,412,163,150
497,235,141,57,131
24,67,99,19,53
555,161,99,21,22
254,203,154,60,360
21,157,8,37,55
11,102,24,75,131
555,412,99,25,53
145,51,222,103,202
234,121,35,777,141
143,21,45,74,63
22,202,81,110,21
498,145,222,21,99
59,141,101,121,28
99,40,63,203,267
86,24,122,17,157
555,142,39,41,84
55,238,117,157,62
102,17,11,23,75
111,21,89,25,37
78,18,131,22,103
105,45,84,22,99
141,41,234,157,203
22,16,21,498,1
157,29,11,77,58
112,161,74,133,90
56,37,99,21,54
80,91,36,141,875
555,222,25,99,202
31,157,412,141,39
19,157,235,141,523
201,89,31,53,111
145,202,120,37,50
55,61,45,81,38
360,412,222,202,18
254,102,29,17,122
6,86,31,83,98
157,238,245,141,29
19,21,44,51,16
99,21,25,267,147
24,122,58,82,6
202,145,498,81,15
143,222,267,19,102
238,29,17,11,202
157,238,119,412,38
35,157,64,12,1
36,106,141,234,21
99,53,157,50,63
86,58,2,5,6
64,7,523,777,517
131,19,99,245,23
131,222,86,20,15
111,412,18,498,89
161,99,141,69,61
267,161,99,497,45
25,43,145,103,498
154,104,2,121,120
28,55,84,131,11
82,157,31,421,91
21,222,22,5,119
101,555,20,254,3
50,90,63,45,54
222,202,498,516,21
99,25,235,222,223
145,222,235,498,51
92,145,84,14,157
245,55,254,498,141
141,157,75,119,122
53,350,142,141,16
202,145,360,106,22
157,141,777,19,80
86,81,22,84,19
55,99,105,63,64
19,555,84,526,28
222,22,121,99,119
122,38,105,35,24
157,19,145,555,9
23,36,875,161,28
518,51,222,21,99
21,117,45,99,18
6,80,268,81,28
5,32,53,17,85
11,53,157,131,5
157,67,555,25,105
235,98,113,78,81
45,89,238,86,11
55,11,99,84,91
141,106,131,875,99
28,147,498,350,203
21,53,22,25,45
21,53,86,22,48
82,31,84,202,107
21,15,16,98,143
1,254,141,25,28
24,11,99,86,45
11,21,19,91,5
141,3,142,17,19
142,37,427,99,8
157,45,238,555,29
67,105,63,222,39
20,59,19,89,103
142,99,103,157,412
75,86,22,27,40
45,83,105,90,89
25,19,222,15,22
19,32,254,111,6
157,67,11,107,236
64,157,55,67,412
37,222,17,22,350
29,18,53,202,67
25,412,201,29,555
67,238,11,29,99
99,498,16,267,19
29,19,96,58,9
99,518,103,22,498
360,99,21,89,14
91,157,37,44,53
64,92,24,412,35
141,157,11,21,22
103,99,517,81,74
16,22,40,17,99
22,99,117,16,518
53,25,45,157,6
25,110,15,22,21
84,238,81,517,13
78,114,81,51,122
143,161,19,202,121
117,16,40,37,350
141,24,32,131,121
107,238,27,157,131
238,157,11,51,81
157,64,84,238,39
64,91,25,99,18
498,145,18,222,429
107,240,92,8,76
32,56,121,6,120
26,143,19,1,40
99,69,102,45,14
24,81,45,84,238
143,19,115,21,222
83,78,120,80,98
157,240,497,19,33
99,86,57,432,143
202,360,222,6,83
875,64,234,777,76
39,86,99,75,21
29,105,121,412,56
157,875,141,498,245
777,55,157,141,74
10,79,18,24,23
103,40,111,86,3
38,99,105,54,13
99,5,53,11,254
19,350,254,113,58
99,53,412,22,19
32,6,201,10,497
69,67,55,111,143
82,45,222,21,99
99,51,235,25,222
81,157,105,91,75
412,99,37,50,53
84,3,141,60,62
11,75,157,17,234
55,238,157,92,498
45,99,50,555,222
145,18,22,235,236
99,63,45,86,75
202,122,91,50,29
99,202,143,555,235
99,21,134,498,15
33,40,35,154,20
145,202,141,498,157
25,99,22,17,222
516,78,19,89,20
497,12,51,13,89
102,103,45,17,61
55,35,157,28,141
497,114,25,201,81
18,101,157,141,11
267,516,99,120,86
99,51,498,1,103
245,412,64,35,25
164,222,81,412,236
81,67,157,21,23
99,63,111,86,21
131,157,103,39,21
25,99,11,89,53
145,222,22,102,21
45,22,98,86,102
6,222,56,115,99
555,90,3,497,25
157,222,11,99,22
22,67,202,523,360
35,202,157,86,80
77,19,11,31,24
523,19,22,29,234
11,24,86,19,5
18,21,99,236,875
412,202,98,432,131
75,141,25,82,875
238,145,360,45,99
23,106,157,75,35
141,62,202,117,32
245,238,141,99,202
81,202,145,55,131
51,84,99,20,131
11,101,56,42,64
222,84,21,77,11
157,114,84,17,24
21,110,360,202,141
222,74,11,17,876
24,141,53,106,18
157,202,55,39,18
40,16,412,497,20
99,142,113,497,777
5,157,122,19,17
157,44,202,55,523
518,131,21,1,99
63,115,17,711,13
19,24,113,3,77
246,121,17,13,5
14,86,75,22,3
150,267,37,25,555
64,238,412,202,236
157,238,55,141,19
245,64,53,92,157
412,6,86,89,75
141,497,245,875,8
115,21,236,19,222
86,150,31,45,75
142,203,17,555,28
107,238,240,67,98
16,141,102,103,360
21,24,102,17,18
222,202,157,51,22
20,11,25,99,53
131,99,113,78,141
21,360,875,67,28
222,22,236,235,21
141,157,238,21,81
84,555,157,86,11
120,141,32,17,1
157,64,11,99,22
157,86,236,119,122
202,64,81,141,157
157,86,11,12,75
157,245,105,238,86
91,39,75,20,112
8,117,13,89,81
86,106,114,117,18
90,157,17,55,23
55,58,245,131,203
238,157,92,39,122
112,161,91,141,64
141,24,13,114,82
40,350,48,77,56
25,99,111,201,74
50,164,497,235,555
133,39,28,234,103
103,157,55,35,107
78,99,86,157,121
25,45,17,122,86
64,497,412,86,25
81,202,53,21,236
141,92,122,157,55
99,91,45,86,11
202,161,4,19,86
98,82,141,106,164
99,22,74,86,11
238,157,55,67,145
53,157,412,59,161
161,245,163,103,61
498,29,21,80,19
143,57,67,22,164
11,245,777,22,121
22,875,99,103,63
412,99,20,1,53
157,11,45,96,75
17,105,157,238,245
141,555,122,202,11
22,12,81,222,15
111,202,21,82,81
114,122,21,157,18
157,119,41,64,238
157,11,23,86,238
412,202,6,44,14
350,50,145,37,21
875,131,24,516,34
67,18,157,84,145
498,412,84,202,22
238,518,57,91,412
50,89,17,523,25
235,11,157,15,31
78,157,114,24,55
51,11,99,25,111
11,96,48,22,19
555,80,145,141,157
517,141,157,99,131
25,44,6,31,99
203,240,6,45,91
18,22,111,86,6
16,518,103,22,498
497,4,43,143,89
111,86,14,497,53
19,17,234,11,21
157,86,91,3,17
11,131,122,517,202
518,142,103,78,86
142,19,141,11,234
104,83,14,113,122
35,44,497,555,31
18,154,56,236,99
119,51,53,15,236
82,106,80,53,22
21,17,86,22,99
238,157,202,24,245
17,412,37,202,555
432,8,77,238,157
19,254,101,141,104
119,141,19,202,157
39,83,82,24,106
111,110,223,86,82
202,157,777,238,246
222,81,18,22,51
157,55,238,122,131
101,777,99,25,127
39,55,24,45,238
202,83,58,6,131
96,22,21,82,18
246,432,62,254,117
22,498,145,67,81
11,238,84,122,141
53,412,497,40,238
62,54,79,14,141
15,25,81,63,111
497,5,25,10,83
53,23,19,223,412
103,266,267,90,136
51,222,63,101,54
99,25,40,235,103
92,35,41,157,238
11,157,64,141,245
40,98,412,89,497
157,141,11,238,120
19,17,86,67,133
86,99,17,14,53
157,55,202,92,517
44,223,497,412,516
99,21,498,202,39
555,6,223,80,875
202,222,360,498,81
81,18,110,202,236
6,19,99,238,14
11,157,202,107,119
111,141,31,3,516
81,25,51,267,202
96,420,31,86,17
99,157,45,106,14
18,222,497,84,235
84,103,238,268,56
83,235,19,3,101
99,25,103,143,222
86,161,69,875,89
103,58,16,21,99
81,157,104,21,141
19,141,11,23,17
150,157,202,92,84
875,86,62,5,23
202,101,223,11,133
58,240,223,82,122
99,25,222,133,163
75,31,40,245,113
115,35,57,68,54
3,141,19,48,254
6,89,113,25,86
23,18,238,21,157
157,67,236,238,11
161,25,45,16,85
202,875,141,254,89
4,8,119,41,202
157,122,75,19,11
51,16,81,19,202
145,157,67,51,235
19,106,21,17,254
19,98,2,53,122
16,19,497,37,91
84,103,114,142,99
67,55,145,360,157
22,420,99,119,81
6,91,83,86,19
412,111,21,53,432
82,10,33,25,106
143,16,86,201,17
21,74,99,17,29
67,22,222,523,429
131,23,238,22,11
8,55,157,202,360
202,91,498,55,497
21,25,5,86,22
111,266,84,21,120
35,34,53,64,115
202,235,25,17,498
105,101,131,24,74
107,101,266,517,164
22,145,51,18,21
25,526,111,254,21
53,412,11,23,75
67,64,92,157,107
266,91,141,75,8
99,25,37,360,267
19,157,223,555,141
86,81,122,498,157
22,63,21,25,222
45,51,2,86,268
222,498,21,51,145
5,89,25,61,99
238,157,24,202,11
157,55,13,75,11
99,111,33,53,82
161,63,143,412,99
35,64,157,11,45
497,56,99,141,238
21,44,16,26,53
81,236,51,21,145
141,157,202,555,33
122,29,67,875,104
110,51,11,22,21
64,141,76,107,104
8,157,497,25,154
245,55,99,121,240
25,21,240,5,201
90,268,83,24,91
117,63,201,412,99
21,18,518,236,145
91,777,238,23,875
131,21,498,236,81
126,5,81,236,145
246,122,141,161,121
19,5,18,21,59
37,99,145,360,22
51,145,99,131,21
45,89,56,1,63
22,119,145,147,555
56,17,19,11,51
37,350,147,267,21
74,50,63,9,223
157,141,24,11,555
145,21,235,75,51
25,145,51,99,498
110,202,29,15,81
99,143,115,17,16
145,86,51,21,202
267,76,25,103,16
25,498,222,28,29
222,67,86,875,18
113,121,141,154,33
20,876,5,102,28
25,89,99,74,103
114,98,77,104,498
63,82,777,24,99
157,23,56,5,131
161,145,13,101,29
99,222,429,25,498
157,92,67,114,555
16,101,22,32,1
63,35,99,56,141
141,11,157,86,202
51,91,80,19,236
37,19,18,53,62
55,238,45,91,122
223,50,19,21,86
53,350,64,35,202
133,13,74,69,81
21,18,51,222,145
141,106,9,102,28
202,81,51,19,18
22,102,51,115,147
81,157,64,24,105
223,83,24,14,141
35,98,24,54,58
6,222,21,498,37
74,17,157,10,11
81,235,17,75,412
238,120,122,17,157
157,498,202,121,33
45,25,99,67,110
121,103,240,64,19
16,432,117,25,147
99,234,120,145,875
86,201,89,236,16
234,67,121,5,19
55,238,157,19,53
99,498,21,84,55
54,16,19,20,254
103,131,98,23,62
267,516,111,127,6
63,51,53,498,86
31,14,54,12,53
24,157,141,23,18
157,238,24,141,81
91,141,22,51,157
41,83,50,150,266
245,15,523,81,51
82,875,86,266,89
157,11,245,238,21
202,35,33,83,107
14,101,555,32,157
254,81,99,11,202
78,17,45,53,64
154,17,412,150,157
412,555,48,235,113
19,32,38,245,84
145,67,11,412,121
245,21,141,99,145
11,25,17,21,22
110,131,90,80,21
497,64,28,412,360
17,62,22,16,86
24,86,64,412,89
516,131,113,36,30
117,350,267,518,222
17,105,98,54,10
157,84,238,245,131
157,84,55,238,82
16,28,25,267,412
31,3,127,33,131
432,25,20,32,223
64,234,141,31,254
99,145,222,103,875
245,141,131,134,28
157,238,105,39,67
35,80,238,64,157
14,11,17,77,35
98,131,141,39,555
235,99,22,222,21
31,266,516,54,1
7,19,157,63,84
555,35,412,497,117
14,245,420,1,78
84,122,86,80,21
350,145,147,235,21
105,238,157,234,99
28,51,18,222,102
23,74,18,39,33
6,17,25,86,82
55,39,11,203,84
238,157,90,91,67
22,21,222,18,99
141,99,31,555,157
11,122,75,45,35
19,53,103,45,99
22,21,498,51,145
107,875,15,157,50
23,86,99,58,11
122,11,105,86,238
145,21,22,91,236
24,23,21,11,122
235,412,99,90,25
35,14,75,27,74
222,61,25,18,53
141,102,35,89,113
202,235,81,222,25
67,429,236,222,202
555,412,141,497,45
498,21,15,25,99
17,876,92,38,245
67,236,51,122,202
11,32,60,21,1
21,82,420,51,266
420,21,518,25,10
131,517,555,81,101
99,145,22,498,235
21,115,18,161,74
35,202,222,92,238
11,81,157,119,51
23,99,25,89,22
64,412,12,119,35
104,5,8,555,245
107,81,523,103,104
29,67,21,18,429
22,25,99,8,141
115,90,110,50,89
122,75,19,201,420
164,38,62,10,517
89,11,113,59,86
57,89,412,113,111
22,15,110,53,18
99,21,25,147,103
777,202,145,67,498
22,24,51,67,5
111,24,555,18,12
117,22,16,25,43
103,25,101,3,235
25,99,350,117,102
99,89,412,6,111
122,202,31,516,75
555,777,99,202,360
44,89,40,23,201
22,103,99,143,267
157,64,238,67,412
91,245,39,84,141
245,141,64,122,18
498,497,16,412,99
131,103,11,99,21
238,157,45,777,19
81,67,18,51,202
157,64,107,67,238
119,67,145,107,236
25,555,145,22,498
202,89,223,41,98
18,99,43,117,67
157,64,84,81,99
79,131,42,13,120
39,99,157,86,21
19,17,12,86,32
154,119,89,24,12
45,157,133,23,202
8,136,555,157,235
99,25,29,76,222
106,17,75,23,24
1,25,143,161,45
157,11,238,45,234
53,21,22,99,31
24,131,98,42,517
57,235,78,21,111
75,86,19,24,36
11,17,80,50,2
107,157,11,119,24
267,143,16,22,201
238,21,245,81,104
17,143,267,10,222
21,91,86,133,1
245,104,99,121,51
89,19,99,777,54
37,50,21,360,32
141,55,875,39,157
202,54,1,103,89
131,157,24,119,11
55,10,92,39,114
157,498,141,55,238
41,13,86,104,62
161,69,50,19,67
117,16,420,26,83
111,99,497,63,54
11,202,99,17,23
53,25,98,13,240
18,202,17,21,75
32,267,48,5,102
134,498,51,131,45
99,35,53,17,238
141,21,84,360,67
131,19,117,40,84
19,105,497,203,147
238,157,141,24,75
84,103,157,555,99
23,86,222,122,48
122,8,157,64,45
86,58,122,202,62
131,115,136,111,222
63,89,21,110,16
29,54,141,45,99
56,119,1,90,2
498,145,80,22,63
238,157,53,64,24
157,412,238,236,81
115,876,498,39,18
157,164,91,110,45
245,238,127,157,75
67,157,236,92,35
80,497,235,267,63
111,99,90,45,161
101,157,131,99,141
157,55,141,101,246
11,23,105,45,157
555,45,420,105,99
86,17,98,54,6
21,145,498,254,74
84,99,555,360,92
157,45,555,517,238
99,235,53,86,145
498,143,21,103,145
3,62,18,23,13
50,111,89,17,412
31,75,16,875,86
25,84,555,497,17
142,35,84,63,80
11,120,157,141,119
29,13,110,67,81
40,53,21,54,22
164,99,6,11,19
22,202,99,25,45
17,516,45,2,24
99,497,16,235,222
111,143,63,25,11
91,131,126,3,13
142,29,28,107,8
64,121,141,497,157
105,21,24,51,81
157,114,121,105,75
99,145,498,67,222
92,67,2,245,236
254,32,110,131,23
12,50,25,63,98
115,99,22,81,43
141,516,11,254,2
84,157,99,22,56
105,91,110,555,141
360,91,81,145,85
101,91,99,517,17
106,350,82,32,86
101,202,63,45,42
21,29,11,77,121
6,99,145,254,31
32,69,17,33,53
5,154,245,80,121
19,106,28,131,141
777,18,99,121,86
21,103,350,99,16
238,19,141,84,122
119,35,63,235,27
4,77,104,27,41
25,45,99,53,31
131,22,21,412,161
44,89,26,202,268
157,84,91,18,92
245,11,55,145,133
22,16,267,117,37
254,24,122,5,11
24,141,122,11,22
238,157,555,67,84
55,11,202,99,164
89,113,64,121,119
157,23,238,122,245
157,99,134,86,84
238,103,41,98,115
113,89,32,518,25
39,81,161,99,69
126,157,141,103,11
39,11,51,81,13
45,131,11,17,90
35,29,238,141,103
166,777,22,45,112
157,238,154,13,53
105,131,157,86,11
555,238,157,11,107
141,19,11,53,86
245,420,222,141,114
81,11,18,24,51
90,99,111,33,63
105,117,57,90,45
18,429,498,21,876
35,17,33,19,99
74,24,84,126,115
142,111,518,57,147
254,110,22,19,15
131,55,11,99,84
157,238,45,202,99
432,412,497,44,89
143,25,12,497,222
64,236,15,61,105
115,22,69,29,103
84,99,78,497,246
143,86,31,40,164
28,22,134,103,92
89,267,3,555,111
31,21,23,99,75
157,24,202,80,141
45,157,238,122,106
141,268,234,246,238
157,238,55,29,141
875,82,122,223,201
86,53,62,11,115
19,4,131,254,56
86,154,58,6,104
147,497,141,266,59
17,39,36,81,31
99,78,14,17,23
28,69,161,86,11
420,98,6,429,10
75,50,555,875,86
107,202,157,141,91
157,202,86,79,80
98,101,266,25,518
69,18,22,21,126
141,54,523,25,58
161,79,59,432,63
25,63,24,103,53
99,777,555,16,61
90,99,21,86,222
157,61,13,163,142
45,90,86,36,122
203,498,67,145,6
222,11,35,19,91
22,99,145,63,25
80,555,11,82,24
555,99,18,202,22
16,68,113,497,37
19,74,22,24,238
86,122,420,99,15
55,202,41,35,64
157,6,86,23,266
56,36,875,82,11
4,134,103,22,7
157,238,17,86,99
412,157,53,555,202
157,11,245,64,55
22,17,99,81,15
21,17,110,29,51
60,164,141,121,59
28,17,20,5,40
8,14,23,202,86
157,55,238,84,64
6,81,45,31,101
122,145,24,236,81
145,202,51,412,67
497,85,89,45,78
142,121,517,518,145
55,238,45,8,107
412,497,202,235,81
22,56,43,222,15
238,55,157,145,222
114,80,10,202,98
25,111,24,45,74
80,75,107,11,86
21,51,518,222,22
238,35,245,55,157
101,14,99,119,33
41,238,35,106,412
235,99,497,16,111
875,150,69,4,555
157,17,10,29,84
157,67,245,119,64
161,99,25,89,19
222,19,202,86,31
53,99,19,21,120
35,268,11,777,245
103,22,21,6,85
5,31,48,555,10
98,99,3,63,90
91,25,420,22,21
99,222,21,25,28
143,117,37,31,6
131,39,157,35,245
45,11,110,75,17
141,202,157,21,498
235,131,516,412,32
5,141,122,17,420
105,62,84,131,55
122,157,238,222,84
141,157,238,236,22
157,238,11,107,122
202,29,133,107,17
498,202,86,1,18
54,37,17,1,222
25,21,32,22,222
27,19,21,516,11
17,19,141,53,202
143,25,133,57,16
53,119,54,36,555
17,203,90,25,254
141,145,84,777,81
55,5,555,23,498
523,63,141,11,99
28,498,51,99,102
53,11,33,254,23
777,86,518,234,122
14,86,516,102,2
202,18,412,81,236
34,58,54,15,121
99,17,110,21,45
202,50,268,17,98
105,222,360,19,497
55,42,22,238,141
84,55,157,145,105
498,51,99,84,92
21,99,86,122,15
17,59,23,120,36
203,141,112,64,77
157,412,245,53,11
202,84,98,157,8
99,518,147,117,16
202,235,523,360,82
498,254,29,103,23
157,122,777,6,105
115,555,53,121,245
157,11,517,64,777
223,421,27,427,875
82,201,43,113,14
33,84,14,150,517
24,53,25,99,86
51,555,202,18,420
122,45,20,150,11
106,222,15,5,267
22,875,86,122,82
555,497,114,80,122
91,121,19,48,86
141,64,81,24,266
19,157,99,555,11
82,55,9,58,21
11,360,157,24,202
21,235,498,145,222
45,63,90,420,8
22,5,15,21,222
420,53,99,555,63
99,40,25,103,21
11,45,24,141,10
157,99,245,18,51
29,238,157,17,24
55,25,99,12,18
25,111,8,17,57
11,120,19,254,6
21,23,54,17,122
84,141,498,39,21
11,145,238,5,110
142,103,84,21,157
145,18,29,67,81
875,28,45,121,82
53,23,86,126,62
555,39,7,58,84
18,222,22,203,15
267,78,35,25,103
45,84,89,38,1
82,238,236,55,81
1,81,36,45,10
157,2,110,222,107
86,777,99,11,17
154,254,235,6,77
142,147,99,518,51
99,161,18,145,103
234,141,875,58,24
16,202,45,103,887
99,89,56,90,31
