Champion1,Champion2,Champion3,Champion4,Champion5
103,37,127,7,40
238,55,131,245,157
164,10,62,98,11
29,497,202,35,245
202,101,21,222,126
120,238,8,5,245
157,81,7,39,45
99,40,127,267,103
145,51,67,10,99
69,157,777,145,81
67,145,523,164,126
412,267,555,497,96
86,99,875,84,157
145,236,81,18,51
222,236,15,202,51
141,107,121,254,60
119,236,81,145,202
121,222,9,62,31
104,121,5,131,20
29,67,145,202,72
29,63,523,412,157
122,107,39,64,154
56,202,38,17,498
122,41,266,98,240
107,92,29,38,28
86,11,245,82,19
69,61,112,4,13
157,246,238,84,777
55,7,203,164,145
20,2,69,19,68
267,25,16,143,99
202,222,67,22,29
92,150,39,24,114
266,518,86,2,103
29,121,245,141,33
99,67,555,41,39
238,23,157,24,245
412,81,22,18,67
234,80,56,136,131
412,43,497,555,53
43,10,67,37,22
81,236,235,21,43
107,202,55,238,157
7,134,39,61,142
20,40,246,89,85
145,81,67,523,202
157,84,112,245,42
157,41,122,114,238
92,119,121,517,35
145,202,81,18,498
101,26,7,17,134
157,113,59,5,2
6,86,53,45,54
11,29,107,121,80
777,86,238,84,555
157,64,238,92,61
350,267,16,40,117
14,50,516,161,99
67,104,236,51,81
107,526,25,27,555
81,119,110,236,22
161,245,235,711,63
40,412,497,43,53
119,96,117,38,30
112,51,81,236,134
45,34,19,75,31
266,164,141,24,516
121,5,76,107,28
60,79,121,421,5
84,39,777,157,164
117,267,40,99,350
86,23,122,22,82
145,67,81,202,236
517,64,42,4,427
11,887,72,245,5
51,81,202,498,222
23,164,39,58,24
64,157,29,84,777
141,24,104,121,30
150,2,82,36,48
64,76,121,5,79
150,164,266,79,104
412,107,157,64,40
8,114,14,92,157
23,29,24,122,30
61,7,13,236,81
24,86,23,875,122
412,53,235,99,25
67,236,81,29,119
157,64,238,122,119
104,420,50,64,141
34,134,4,42,45
4,161,3,166,99
523,222,360,429,145
119,145,236,222,67
4,38,54,7,90
39,81,157,141,23
235,412,64,157,76
29,141,222,119,104
266,39,84,412,517
64,238,134,245,202
238,81,67,64,92
222,81,29,99,37
238,157,202,121,38
40,267,16,101,89
555,412,53,55,119
107,421,238,121,120
145,157,92,67,81
157,517,121,238,245
119,240,45,412,223
412,497,267,34,107
222,18,81,145,110
99,267,103,40,25
8,41,164,104,13
99,16,40,350,22
122,164,11,157,24
238,245,246,39,3
141,92,157,64,29
30,89,32,876,145
157,67,11,107,238
91,238,8,157,64
39,164,24,23,58
107,421,245,236,64
19,157,24,141,11
157,127,238,5,517
39,875,164,114,85
81,67,145,412,235
8,526,142,13,117
236,157,64,81,145
238,64,55,38,11
39,157,203,51,145
163,69,112,90,8
107,28,421,41,114
245,84,555,126,517
157,555,234,777,39
11,113,245,107,122
40,267,25,117,81
202,18,145,81,51
157,85,17,40,8
64,777,75,145,81
112,61,96,202,523
157,92,39,266,245
119,29,76,164,53
55,360,222,142,67
51,64,67,17,81
141,19,67,64,39
67,84,246,76,777
64,67,120,234,131
92,107,157,55,161
14,245,31,122,21
81,67,64,145,51
40,38,238,99,267
55,92,35,27,119
157,145,202,67,64
45,86,101,121,141
202,119,4,81,67
145,202,498,63,81
202,81,145,18,142
145,81,236,523,67
29,107,145,157,81
114,84,8,64,245
35,101,24,30,107
350,117,497,267,40
30,67,15,145,22
105,222,84,131,157
27,235,888,29,63
45,30,38,112,23
141,24,157,238,107
8,104,238,427,421
161,266,122,84,238
76,40,412,7,145
143,131,103,99,28
6,141,114,17,86
119,222,202,523,18
497,43,12,201,412
69,13,115,22,555
238,555,245,55,412
157,55,238,39,777
164,107,157,122,114
19,78,133,68,150
240,13,68,45,41
104,67,222,11,55
134,7,61,246,4
84,238,39,157,164
236,145,64,81,222
202,145,81,236,517
67,236,51,81,498
81,145,202,18,51
19,28,75,120,11
145,81,22,121,202
147,202,432,222,119
8,157,6,82,517
64,59,875,245,202
114,55,64,17,412
238,84,90,40,103
126,133,10,166,236
432,142,235,25,497
28,64,104,141,107
145,51,498,21,236
84,164,22,39,5
523,145,110,164,67
104,2,236,80,84
202,236,145,81,29
8,24,10,33,54
99,55,117,40,81
29,429,18,67,202
37,267,117,222,81
235,412,111,157,89
63,412,117,497,43
44,111,86,235,54
114,67,236,516,222
412,64,92,246,29
24,58,134,14,85
89,25,235,53,1
81,51,21,202,145
875,82,516,28,412
98,86,516,61,24
120,64,33,157,53
104,38,8,29,120
238,517,84,45,234
81,497,163,555,412
236,81,18,145,67
53,64,55,84,86
101,131,39,99,17
145,81,67,236,51
18,81,67,236,64
121,143,64,131,141
119,40,38,777,104
102,111,53,117,89
4,7,222,142,112
246,61,517,142,28
15,22,51,145,236
421,121,104,60,245
36,246,59,31,84
429,236,110,67,81
12,117,201,89,111
24,23,2,122,58
157,122,55,82,141
21,51,117,498,99
64,157,104,38,56
45,13,131,103,223
55,114,91,39,887
113,64,14,61,7
98,145,81,875,22
41,28,30,141,164
516,240,875,96,80
161,86,235,50,34
61,34,134,14,51
11,9,24,29,238
421,79,122,84,8
51,104,235,161,67
55,119,221,110,360
157,39,92,161,24
38,43,8,55,63
34,202,157,245,12
235,267,99,22,15
164,39,92,887,114
112,432,3,134,235
84,117,246,40,55
14,58,48,64,164
114,41,84,164,24
142,99,20,16,40
145,498,222,51,142
14,157,45,75,161
555,99,103,143,412
517,112,236,145,104
112,145,222,142,86
8,51,81,202,245
13,105,37,18,90
105,81,7,157,104
99,117,267,51,350
81,202,236,51,21
157,107,38,119,67
107,29,246,164,245
20,122,876,67,92
157,38,517,711,777
157,555,234,64,245
141,82,19,234,555
145,523,104,81,429
161,58,238,18,67
114,104,39,106,122
517,84,13,64,157
41,164,92,517,876
58,523,104,64,67
517,84,555,39,150
15,145,498,22,81
161,13,517,112,84
8,131,7,42,39
76,64,164,99,18
92,164,114,39,266
21,18,222,81,51
131,39,157,99,120
99,29,555,145,8
7,142,84,134,238
55,86,8,39,45
145,202,222,67,498
121,60,120,106,9
39,24,62,55,266
82,86,875,777,10
498,157,238,236,145
166,80,142,74,90
107,104,121,141,157
64,76,203,104,163
38,163,68,2,81
74,202,81,145,18
157,777,238,11,24
119,107,29,92,81
35,121,28,64,38
114,245,99,105,17
202,81,51,145,18
99,145,103,51,81
64,113,61,121,81
92,99,103,134,39
8,164,30,517,24
64,161,157,76,92
40,267,99,43,37
105,266,84,62,42
266,19,875,14,82
145,15,29,202,101
245,238,517,89,13
147,25,81,235,43
112,517,142,202,7
145,29,96,67,18
267,157,41,50,103
555,11,157,80,141
8,122,238,29,412
238,14,92,39,55
29,235,17,202,22
145,67,81,15,22
121,30,104,2,120
234,141,777,104,517
104,164,421,141,266
67,157,92,75,104
103,134,7,111,236
41,10,266,150,14
76,60,104,121,64
517,38,86,555,81
497,350,50,711,555
43,40,99,103,267
164,24,150,58,98
81,67,145,51,222
7,64,60,105,104
106,238,157,350,154
202,81,21,58,145
113,254,141,121,63
107,29,887,28,157
4,157,427,54,517
141,136,3,113,19
45,99,121,104,157
35,119,28,121,131
89,117,40,157,267
64,157,67,238,4
119,145,11,29,18
91,9,157,360,141
7,84,236,517,134
50,201,41,223,44
8,266,82,164,24
29,120,14,164,30
157,145,8,517,29
39,84,121,517,69
39,245,29,131,254
412,107,497,40,117
119,67,29,222,412
18,202,22,222,110
141,245,157,64,236
157,4,64,13,7
875,83,555,98,14
81,432,555,157,412
236,202,67,51,222
23,164,38,59,64
157,268,84,134,3
122,16,64,99,777
81,67,11,145,157
122,157,62,517,58
555,82,53,30,13
51,222,202,145,21
157,4,7,61,38
99,117,350,84,103
43,412,89,80,28
98,875,122,8,497
67,238,51,412,145
9,222,234,104,32
30,4,74,120,13
107,43,77,99,103
117,350,99,267,518
8,157,13,79,69
45,96,360,875,236
64,234,104,77,76
64,421,121,104,157
236,22,18,81,145
44,11,29,35,62
145,236,21,8,222
163,63,26,141,497
99,142,555,143,134
105,13,64,24,55
157,777,517,166,245
267,40,143,111,25
11,107,92,64,119
7,38,238,121,69
268,157,238,67,61
106,266,523,82,555
34,157,28,18,92
412,40,53,555,35
238,157,164,81,39
39,24,85,67,412
268,517,777,112,166
81,202,112,114,236
150,20,10,131,16
55,157,412,92,11
122,875,114,6,24
141,92,24,91,76
38,55,145,64,104
64,157,245,236,131
55,246,39,84,245
555,526,63,50,45
202,67,145,81,51
31,75,22,7,80
110,163,64,43,56
81,202,145,236,43
555,121,39,350,55
266,62,41,106,31
555,412,45,61,157
498,145,235,121,360
11,28,82,887,234
25,101,16,26,22
157,43,84,121,64
35,121,104,141,64
412,497,555,64,53
91,246,72,110,104
105,238,8,24,84
13,41,64,157,55
102,238,56,64,121
350,17,37,235,85
245,56,412,9,25
81,51,523,236,145
103,22,81,51,67
121,16,555,64,11
40,350,117,99,37
24,10,11,157,23
412,91,12,43,111
166,90,29,157,91
28,141,29,30,107
147,711,34,134,142
81,498,145,236,523
154,432,29,30,119
29,202,236,119,51
6,45,86,35,555
45,235,517,102,245
51,81,22,119,20
105,238,81,517,24
412,64,12,201,111
112,236,202,81,238
58,23,111,223,201
147,24,113,98,86
164,114,75,24,39
10,39,17,150,518
350,117,16,518,99
147,99,39,142,103
64,107,104,121,79
69,161,75,555,45
107,29,121,92,119
145,119,202,81,67
429,145,81,3,67
202,222,51,18,22
141,104,120,121,79
238,64,14,79,145
81,236,145,121,238
266,150,31,10,82
157,38,7,64,412
30,876,76,120,104
166,157,238,64,107
28,350,267,103,114
154,121,5,64,20
238,157,266,45,555
157,13,67,238,268
3,55,69,19,555
164,39,64,266,517
412,555,12,111,81
350,142,235,147,875
254,121,82,102,86
101,7,112,126,157
115,110,36,412,59
64,76,203,141,121
29,157,18,202,67
114,157,164,266,14
164,2,119,84,62
41,78,39,27,90
9,41,523,517,876
67,22,145,236,21
238,157,202,67,4
29,145,81,96,63
145,236,81,67,202
91,245,39,3,119
122,5,79,121,54
142,157,84,11,777
64,119,107,29,104
412,40,497,43,12
39,24,164,157,91
8,38,39,64,164
28,141,121,131,29
157,236,238,119,29
517,55,107,134,157
164,39,114,126,8
141,421,8,245,24
245,141,104,157,113
19,64,59,102,113
76,104,119,64,141
55,157,39,517,131
107,120,79,104,20
105,127,62,8,107
64,164,43,236,157
99,254,80,45,50
164,114,887,39,24
497,412,43,555,157
245,268,61,8,157
99,246,55,103,222
84,24,39,777,98
104,81,245,48,2
11,39,12,119,157
55,43,84,131,99
107,157,203,64,121
245,517,42,134,84
3,103,39,238,80
157,245,64,412,67
161,11,55,105,1
236,81,67,145,18
6,29,555,14,266
67,145,157,222,236
497,43,16,117,201
9,518,99,161,31
127,412,25,432,115
86,2,62,24,58
110,81,235,145,236
55,157,69,39,161
20,517,9,36,60
203,102,120,48,64
38,14,75,107,45
17,81,22,10,24
246,55,13,555,14
222,119,67,81,51
107,141,92,234,202
14,77,102,238,133
235,67,39,157,92
67,222,21,145,22
203,24,43,38,134
164,114,875,8,157
7,61,711,69,517
26,105,81,67,64
43,222,22,51,18
4,81,555,202,67
246,104,38,145,105
64,421,60,113,131
142,246,8,245,236
55,29,246,38,28
120,161,48,131,122
245,246,69,55,134
120,141,51,113,30
51,145,81,222,67
103,117,555,40,498
67,157,81,119,238
122,157,164,81,29
5,60,59,113,234
875,517,114,84,126
412,201,432,497,89
7,64,268,157,13
202,110,51,157,92
81,145,163,67,498
157,107,350,29,92
64,81,202,555,412
26,412,111,89,555
67,412,92,157,64
39,157,164,24,13
24,114,58,157,266
64,245,121,60,421
53,236,111,101,412
22,202,39,92,67
13,112,134,126,875
91,555,145,104,67
84,114,11,24,122
236,145,67,51,21
104,43,235,234,99
142,360,81,202,103
222,235,101,107,51
28,121,56,19,59
412,157,64,53,131
157,245,142,141,777
81,202,63,1,145
16,107,117,202,350
555,64,412,53,157
29,81,145,523,51
86,23,122,24,875
122,157,875,64,104
412,64,238,236,121
107,13,64,157,8
8,6,30,50,266
119,29,121,164,145
55,103,28,157,39
142,55,246,99,40
122,875,55,126,164
141,421,113,32,5
432,84,38,79,4
11,23,27,157,12
236,145,81,141,131
64,412,114,81,157
157,114,777,23,10
238,157,64,81,145
92,99,64,238,59
145,222,18,81,498
238,67,157,64,222
267,99,25,16,117
104,64,163,234,4
20,75,54,58,516
238,41,98,107,64
14,29,92,157,55
8,38,517,57,58
145,81,67,236,104
9,141,555,254,20
17,16,161,54,75
164,157,91,10,92
157,238,141,84,777
11,432,427,51,141
254,11,106,33,59
164,126,58,114,39
62,54,157,114,8
412,40,432,497,201
245,80,98,81,82
240,245,266,120,141
360,26,555,131,235
131,150,234,59,34
8,64,245,67,92
29,81,145,360,8
11,24,64,5,238
103,267,350,498,236
203,234,9,141,157
20,122,89,555,63
432,25,412,40,111
121,202,19,11,120
350,103,25,117,267
28,555,121,99,245
143,63,117,37,58
245,19,53,25,497
412,432,40,201,41
55,157,84,777,64
117,267,40,350,99
157,26,134,67,498
246,164,39,114,120
104,245,238,157,122
245,45,8,13,69
99,37,267,25,143
122,82,106,86,157
412,267,145,235,53
222,67,103,157,150
64,76,421,555,141
25,42,145,90,111
555,20,113,245,141
876,43,64,121,202
90,3,61,68,81
41,161,555,83,122
145,523,360,240,81
202,498,67,145,81
55,157,141,245,45
64,50,104,517,203
157,238,202,145,517
33,79,56,48,121
39,38,64,238,7
29,107,121,117,119
104,107,30,64,24
246,157,161,238,8
81,145,202,29,498
39,164,64,24,121
266,82,234,39,711
164,84,39,246,107
24,10,236,39,84
103,39,104,64,202
40,412,117,432,99
40,25,99,43,1
107,121,28,104,64
240,83,82,20,14
64,164,113,427,60
157,223,75,18,41
119,81,104,67,43
875,157,136,523,86
202,18,145,81,222
497,412,267,40,12
164,39,41,126,114
64,67,238,157,107
8,105,24,54,11
121,236,80,145,81
84,81,7,76,517
9,106,154,120,157
18,523,498,81,21
107,157,420,92,48
55,157,238,99,105
141,157,555,2,69
78,498,51,223,67
141,35,8,157,64
55,35,238,157,8
92,55,142,40,29
412,64,104,164,120
145,21,246,39,28
202,81,67,523,157
34,163,39,157,99
142,134,7,39,517
202,360,22,81,222
67,145,236,81,51
69,412,55,4,39
76,245,60,234,121
92,164,114,10,517
105,41,103,4,268
84,711,107,61,14
103,24,74,55,61
107,157,777,517,238
145,18,81,64,236
115,98,142,267,16
145,29,498,523,222
111,497,32,412,888
10,92,157,41,164
245,96,99,25,104
8,245,105,131,777
92,266,98,126,164
202,412,236,64,81
202,119,145,147,81
86,82,69,10,45
112,131,1,86,268
41,266,82,875,164
141,202,38,54,59
12,201,117,111,89
19,80,86,82,98
432,412,555,79,497
29,64,412,59,202
114,54,64,7,164
117,40,267,89,497
111,9,63,99,30
84,55,246,8,39
18,67,145,51,202
141,254,412,72,64
114,164,64,62,266
121,30,29,17,120
11,121,67,10,29
14,75,111,26,6
245,141,105,11,202
245,24,33,120,64
202,145,21,51,222
81,523,145,18,202
498,81,202,145,523
55,145,67,69,18
157,141,777,555,84
67,81,202,145,51
28,33,141,245,107
122,234,11,39,121
81,145,498,236,18
39,266,84,114,164
122,86,412,75,5
497,412,555,41,14
157,245,104,24,236
35,121,141,203,76
238,517,412,245,4
121,11,141,28,9
427,117,111,350,10
40,99,267,103,117
236,67,157,112,202
10,41,4,113,121
266,104,8,67,10
412,25,43,497,63
157,122,86,8,350
86,875,141,24,75
142,245,134,236,246
115,34,26,25,45
20,555,102,157,154
92,64,145,114,104
236,164,29,121,145
145,236,104,81,498
82,10,35,41,62
157,13,81,238,92
43,117,12,201,44
39,90,8,10,106
58,266,350,37,80
122,875,72,106,14
41,77,150,268,203
67,145,236,222,51
145,235,56,18,360
166,164,81,523,777
117,53,12,412,26
81,202,222,221,236
164,114,10,517,126
26,127,43,16,22
235,61,105,40,115
28,131,115,25,5
5,59,2,421,58
555,157,141,63,223
39,55,164,51,145
19,516,240,6,121
64,60,421,79,59
76,107,17,104,102
145,498,202,81,67
2,222,82,24,202
55,157,84,34,161
412,111,89,53,40
39,142,84,7,517
122,266,24,23,107
92,164,39,114,266
142,99,117,21,267
104,76,246,64,107
161,86,69,45,236
96,81,18,498,15
517,164,121,67,64
55,106,37,99,103
245,141,53,43,80
39,142,53,50,518
105,157,777,238,38
121,99,78,104,5
92,41,157,238,64
41,35,30,54,17
154,267,25,33,20
64,59,157,41,238
55,24,35,8,39
40,267,117,16,37
8,238,157,69,122
157,119,39,51,29
8,55,157,92,43
59,20,121,164,236
360,234,81,92,238
127,99,53,61,103
51,145,875,360,236
236,202,4,81,119
67,51,14,133,24
246,121,234,59,120
84,103,81,86,145
64,121,104,412,60
39,114,164,24,150
80,245,121,10,13
7,238,142,69,134
266,164,92,8,14
48,27,4,64,103
37,133,29,81,86
107,113,59,104,5
412,117,40,222,145
145,119,498,81,84
145,64,236,412,107
157,14,114,141,67
517,246,7,134,39
92,80,86,14,5
145,202,81,236,523
81,429,202,64,236
114,126,107,164,887
106,6,875,58,80
117,267,16,350,99
64,77,421,157,106
104,48,110,113,163
350,497,267,21,117
107,29,555,20,350
164,121,8,517,107
516,18,202,145,498
107,121,23,517,82
121,245,203,59,131
99,81,412,40,55
64,104,79,76,163
117,37,555,12,54
117,350,40,267,16
238,91,875,555,517
41,7,236,81,64
245,112,64,7,69
40,350,555,25,17
141,2,11,56,102
39,350,14,164,555
55,86,11,75,222
53,26,432,25,15
121,39,64,164,24
55,84,238,89,122
92,84,114,39,157
236,51,81,498,145
875,266,14,24,64
157,92,164,79,8
164,875,10,62,98
119,236,145,517,121
29,107,119,80,19
64,53,412,555,59
81,51,67,157,222
64,234,84,58,517
104,39,164,41,78
5,113,254,106,56
6,150,1,89,24
432,555,14,23,45
157,55,777,103,84
145,81,119,222,51
245,104,126,238,266
34,497,202,412,164
246,84,157,64,81
67,145,81,202,236
266,29,107,119,39
141,412,19,134,5
164,523,145,141,202
81,51,15,21,222
121,120,141,107,235
517,131,238,7,105
145,235,360,523,67
157,238,55,236,105
34,412,157,45,246
103,266,555,150,99
145,157,84,517,81
67,114,245,29,17
122,59,82,517,875
202,875,523,50,14
145,202,67,236,222
62,86,875,99,54
202,236,51,145,18
412,64,236,61,67
38,112,13,34,10
51,222,145,64,67
34,82,45,17,69
141,122,555,104,240
64,236,268,429,157
61,99,10,201,40
18,777,145,85,236
134,142,7,84,69
62,240,56,875,164
119,51,429,236,498
875,517,3,516,164
34,45,13,245,8
35,5,53,157,164
238,81,103,236,67
164,7,99,25,21
141,11,245,20,234
498,523,145,18,497
164,6,266,41,875
421,64,157,121,67
145,67,81,29,236
40,350,267,117,119
555,497,157,154,121
236,145,18,498,21
202,2,81,122,63
39,142,7,246,84
67,222,268,18,429
11,60,121,141,64
777,84,39,41,29
412,432,497,12,555
29,246,55,157,84
107,79,120,421,35
555,235,85,25,254
222,67,145,99,18
164,126,517,84,40
497,59,107,141,23
39,84,41,98,14
555,21,33,254,498
245,64,76,131,234
412,25,432,497,267
14,161,90,33,32
64,59,58,60,51
29,202,222,119,360
202,145,51,236,523
4,64,236,157,238
51,145,81,202,15
31,68,30,27,90
432,238,245,145,497
1,117,350,267,17
51,81,202,18,145
64,412,497,157,150
161,81,236,222,67
157,67,498,238,145
412,432,26,555,497
498,92,157,119,64
51,119,145,67,236
267,40,51,99,30
421,234,60,79,114
7,38,134,103,245
81,145,202,236,51
131,518,142,64,245
245,157,23,10,84
26,134,517,61,24
92,8,164,157,24
122,238,8,412,145
31,122,54,39,99
141,22,11,121,67
64,236,81,145,202
84,13,266,38,7
131,134,64,42,67
516,62,14,106,36
28,11,23,53,77
164,82,39,777,98
555,99,28,91,84
40,117,37,267,201
117,201,497,40,43
55,84,238,141,91
26,157,202,99,17
20,234,106,79,240
9,157,131,141,164
16,350,40,267,117
222,141,202,203,21
235,221,202,222,22
555,111,81,7,145
267,99,16,40,117
145,81,498,234,236
92,164,64,41,24
157,14,245,55,67
51,9,11,427,141
111,412,497,53,157
202,157,91,82,67
84,142,157,42,238
238,64,157,161,55
32,245,113,56,121
119,81,117,22,40
18,45,81,236,29
81,119,236,145,18
29,117,96,350,157
18,145,202,222,67
82,122,86,8,50
39,81,51,202,104
81,67,523,18,145
145,81,236,202,18
18,222,51,110,22
117,350,40,267,37
498,143,40,235,267
238,81,157,245,145
25,350,143,111,267
84,103,246,7,131
64,157,245,92,67
164,141,245,240,24
145,81,40,202,15
99,350,117,161,147
157,238,29,55,64
75,24,48,412,516
203,254,77,104,28
3,84,82,55,555
55,69,84,134,157
25,234,36,154,141
145,51,67,81,21
122,157,11,238,105
6,266,122,82,516
235,86,113,48,31
122,266,24,86,8
240,6,157,875,86
29,99,157,86,67
412,236,53,117,81
517,555,10,141,876
157,141,238,122,64
117,16,25,103,161
122,82,266,58,79
104,141,145,121,20
516,150,526,106,98
412,432,53,111,127
134,7,103,38,154
238,67,53,64,133
104,64,121,24,67
777,102,24,157,517
122,86,79,14,412
63,101,150,117,51
145,107,234,238,104
157,238,92,67,8
145,81,18,99,96
91,38,92,7,238
81,145,236,21,51
350,117,40,92,89
69,29,67,28,202
76,104,64,68,163
164,114,39,14,41
236,238,81,35,51
117,267,104,89,63
238,8,157,107,84
19,122,58,106,6
110,96,166,81,67
6,51,202,67,14
121,119,81,157,120
421,31,60,112,121
412,55,67,17,99
223,31,111,62,497
119,104,2,11,122
106,58,24,33,120
84,67,91,99,28
223,35,114,157,432
58,120,82,112,240
51,67,222,96,235
67,236,64,81,76
238,91,59,64,39
117,29,350,107,555
99,25,40,117,16
43,10,497,412,117
555,117,89,121,432
81,15,18,236,67
497,157,555,141,11
163,20,121,203,120
202,145,67,235,29
142,157,92,64,51
8,24,157,23,38
7,55,84,39,76
69,86,90,875,6
236,498,81,64,105
350,267,79,40,235
11,96,51,81,18
29,20,238,236,92
58,54,82,150,2
14,164,79,10,4
161,13,81,143,38
101,61,51,131,412
245,246,35,238,157
38,24,122,164,157
45,103,18,266,126
145,115,81,51,498
412,432,555,26,61
119,202,64,67,81
238,157,24,777,39
103,54,14,45,84
38,134,18,91,202
99,40,267,147,5
145,238,104,236,81
117,432,412,40,235
107,105,11,238,19
58,1,78,24,39
7,45,81,38,1
267,40,16,117,497
22,29,106,21,81
157,8,266,517,86
64,42,127,13,38
29,63,104,121,777
163,497,254,78,57
141,13,238,84,7
113,235,59,7,432
7,64,134,67,103
37,57,90,11,86
86,23,57,24,32
81,24,1,126,134
34,99,143,127,432
412,41,25,90,4
412,117,201,111,40
145,157,238,81,92
79,39,23,8,2
145,81,67,236,21
81,517,236,84,3
114,38,101,23,222
141,245,876,28,234
526,53,497,43,80
81,119,236,202,238
157,92,91,67,145
67,81,55,145,22
517,268,236,61,112
145,18,51,498,67
147,99,236,21,15
81,51,145,67,222
55,517,24,114,62
238,142,202,412,222
28,20,131,21,99
67,51,110,236,81
157,245,236,51,150
41,412,240,26,555
23,266,164,875,82
126,54,516,106,85
98,80,40,68,54
238,8,39,41,64
245,142,42,117,43
84,13,157,238,64
427,145,202,67,236
114,245,157,164,98
101,99,25,89,117
43,25,267,113,16
145,222,236,103,51
145,81,38,222,51
235,37,101,50,143
86,223,103,83,31
81,22,96,115,7
16,235,89,163,86
117,267,412,25,16
92,126,164,24,266
164,122,14,516,32
164,41,58,875,14
51,4,126,107,22
131,79,64,238,5
45,14,157,81,79
157,67,202,164,145
99,103,22,145,25
202,119,145,51,67
421,107,91,8,76
202,11,157,141,122
161,44,126,35,202
120,245,104,238,121
64,104,234,203,79
67,101,99,55,222
67,29,236,145,51
105,67,119,8,145
17,80,23,82,98
245,163,7,91,161
23,8,119,107,12
39,69,234,777,112
