Champion1,Champion2,Champion3,Champion4,Champion5
150,82,497,12,80
141,246,84,203,28
39,141,84,64,81
18,51,81,145,15
98,92,38,157,122
40,89,15,120,12
18,236,498,202,21
254,245,106,523,203
89,25,99,53,16
55,131,157,238,84
58,24,45,99,82
141,81,157,20,41
103,55,13,245,76
89,350,412,222,98
99,267,16,37,40
24,81,17,15,22
54,91,236,157,523
360,96,120,21,875
246,245,142,238,157
21,51,360,202,222
157,84,55,39,99
92,238,55,157,39
99,37,103,21,22
497,117,131,55,40
104,107,13,77,62
3,267,111,51,63
56,421,5,3,86
99,21,10,39,145
54,145,103,82,777
86,54,83,32,14
98,84,62,56,245
23,8,24,55,64
121,202,104,106,21
518,136,25,202,17
516,41,875,58,266
29,202,238,523,236
25,99,111,17,13
143,498,99,145,518
21,145,103,22,45
99,202,145,113,103
86,23,75,54,62
420,777,31,122,154
25,412,201,127,72
62,555,875,31,82
27,17,1,29,119
202,21,236,22,222
91,245,84,39,517
157,45,238,21,106
81,110,104,22,145
120,11,24,234,19
81,64,555,145,84
84,142,246,5,163
101,54,99,20,17
555,235,63,101,22
12,89,111,222,53
131,120,91,24,121
98,202,91,31,84
154,77,141,36,20
35,245,202,203,267
19,201,32,12,86
81,238,51,236,54
103,111,28,497,99
157,64,238,777,266
157,555,238,86,58
412,13,81,110,51
157,238,145,84,39
81,235,202,51,98
202,154,81,25,64
202,157,236,245,119
555,518,222,777,91
23,122,86,101,17
19,102,58,106,5
11,99,875,81,266
24,12,53,11,157
8,161,238,1,23
22,145,21,81,51
122,41,157,27,238
157,55,92,234,114
86,254,67,22,145
104,8,777,80,62
91,555,523,202,141
105,45,517,150,91
83,63,78,14,17
166,83,234,420,164
84,238,7,517,245
157,266,3,17,84
99,222,115,34,18
114,64,555,157,102
145,15,122,50,45
11,20,5,24,99
164,41,235,203,427
202,81,39,99,1
518,875,350,98,62
40,99,117,145,25
122,86,36,10,62
62,245,114,157,84
141,82,157,875,555
518,498,412,245,29
517,104,777,234,23
22,21,222,15,51
99,25,161,21,115
39,24,120,17,11
202,86,89,103,161
145,141,25,875,245
350,99,103,523,81
106,14,80,161,81
36,64,2,245,121
45,81,497,89,98
222,39,145,202,80
75,141,45,91,86
141,234,106,9,20
45,63,12,240,91
90,4,104,236,22
122,141,99,875,98
238,222,41,67,122
222,18,32,11,99
35,86,14,92,122
2,64,141,104,60
555,412,202,99,25
103,40,99,117,267
711,202,223,121,31
202,875,157,86,29
157,55,238,39,222
157,39,777,8,518
235,50,412,497,555
157,82,141,555,518
555,432,223,53,54
122,51,86,412,82
99,40,89,25,16
39,67,145,555,110
80,157,86,875,75
99,350,25,16,37
203,45,67,875,82
20,141,11,29,131
81,202,99,63,20
518,69,876,34,99
157,8,55,11,202
3,110,111,412,68
10,77,20,120,164
161,16,3,63,57
80,498,50,145,236
96,21,22,105,222
110,81,222,119,236
145,81,134,235,236
103,20,412,875,81
99,84,412,101,64
84,145,202,245,81
202,38,103,498,21
122,875,555,17,126
157,555,4,266,86
92,107,2,104,8
164,59,104,64,126
157,99,50,122,67
157,67,145,236,81
164,24,126,122,41
92,64,53,114,54
90,89,136,102,202
34,40,32,33,45
412,235,201,37,223
3,121,203,104,131
35,81,29,141,202
86,6,32,17,36
96,37,21,106,22
99,142,55,25,498
35,10,44,112,45
58,81,51,245,145
84,17,157,55,202
245,13,57,2,517
51,203,29,202,22
875,59,25,120,420
21,101,99,43,105
92,114,84,103,24
141,2,77,427,19
67,81,51,236,22
876,254,245,20,120
203,104,777,518,523
498,15,28,51,222
19,72,203,18,53
145,81,102,38,202
82,266,875,111,14
22,21,25,145,51
99,147,25,350,21
41,53,236,412,126
245,157,91,875,141
81,875,202,99,157
84,141,157,11,202
20,11,6,19,25
103,19,82,266,875
92,240,103,20,876
16,45,28,99,1
141,33,2,245,11
875,119,245,55,141
122,35,55,141,145
51,22,81,84,103
89,526,25,99,111
99,103,22,51,84
555,350,19,67,91
28,122,19,104,157
99,51,202,21,145
21,86,202,75,22
21,99,81,555,51
21,103,420,86,36
35,14,45,23,98
21,91,103,517,145
497,37,99,40,16
55,142,157,238,163
350,25,99,497,10
50,81,14,105,15
14,6,102,106,92
119,21,157,145,51
120,39,3,134,82
202,141,29,145,67
350,147,21,99,103
235,497,350,25,78
39,555,157,84,141
54,74,89,50,111
24,114,350,55,412
11,83,86,33,62
777,41,10,145,157
84,39,157,64,114
104,35,56,53,64
82,245,28,254,45
39,24,412,67,81
74,133,84,17,53
117,25,267,21,147
875,86,25,10,5
157,55,777,103,21
245,497,103,84,89
17,36,6,89,11
63,86,82,103,31
60,37,36,267,83
101,99,74,21,11
203,107,157,91,234
266,157,82,136,3
84,141,74,39,163
86,75,54,99,57
77,157,141,875,24
223,84,23,32,77
145,81,22,13,523
36,25,2,63,82
157,202,105,238,121
99,497,103,45,22
19,119,14,104,21
2,157,101,106,23
99,235,40,16,103
84,498,99,222,103
77,157,24,36,19
131,67,145,222,58
78,222,83,119,39
350,41,20,412,42
25,99,161,412,45
64,80,555,81,517
74,102,115,111,43
145,21,38,28,81
84,13,145,39,81
114,39,84,126,236
82,72,50,79,17
51,67,22,18,81
79,55,107,29,81
17,20,32,150,154
50,21,40,22,201
141,107,121,59,35
99,498,51,22,518
104,81,84,236,69
22,99,222,25,147
74,101,45,154,14
103,122,84,518,106
16,17,81,99,9
157,245,238,84,92
99,157,555,81,11
81,22,236,245,55
67,157,51,22,222
122,141,55,157,84
157,82,53,86,77
45,81,20,245,105
555,20,412,89,11
101,142,202,57,50
78,53,32,498,45
267,40,16,117,99
81,51,21,222,202
75,555,80,420,157
17,6,16,11,86
235,101,350,80,32
103,711,63,90,10
17,157,91,555,67
84,245,145,39,131
55,81,67,145,21
141,157,202,11,67
99,37,412,350,235
145,3,25,74,142
157,81,11,29,67
555,84,518,50,21
101,3,78,86,77
11,105,23,10,145
91,55,39,245,62
99,25,28,222,61
99,267,16,143,37
1,202,22,29,145
202,51,22,18,21
17,75,36,420,83
555,53,25,412,99
11,24,75,107,102
92,84,114,64,164
145,103,203,22,234
16,39,99,202,497
75,102,141,17,114
555,99,54,30,80
35,119,236,412,81
90,238,131,3,5
25,99,245,141,81
86,45,31,1,75
555,84,67,412,64
9,30,75,38,421
36,412,154,60,33
267,16,99,350,43
555,82,412,157,2
150,57,63,85,120
203,120,2,157,106
63,99,84,555,17
92,8,131,23,84
497,10,21,28,516
99,887,39,103,518
517,3,266,106,84
99,518,16,1,25
141,32,131,19,45
121,75,122,202,24
101,84,110,54,412
92,157,238,104,7
83,36,236,19,141
267,117,99,3,16
81,39,64,157,142
29,202,412,157,523
133,114,17,122,35
238,4,105,81,18
523,420,875,80,63
12,106,56,121,18
55,238,120,22,39
83,98,43,3,254
420,114,20,121,54
81,67,31,12,64
27,223,12,41,14
67,145,39,22,131
35,350,432,17,53
19,99,350,518,20
81,21,145,67,236
35,202,106,141,234
10,25,99,53,267
119,53,145,67,18
141,19,11,24,82
141,64,67,555,202
157,24,39,114,23
412,53,111,25,3
103,28,22,39,10
114,63,58,53,5
23,122,420,17,24
518,54,161,238,202
143,133,69,222,145
19,86,21,875,24
8,55,84,157,145
412,161,80,2,3
412,101,26,111,89
55,238,13,38,1
16,497,267,117,99
99,16,145,37,45
131,56,777,115,54
31,121,55,157,14
360,50,222,96,18
86,54,113,59,45
55,91,157,39,107
3,105,37,875,10
58,51,86,39,157
157,555,84,105,21
517,711,17,266,53
17,63,86,89,350
45,24,86,32,106
17,516,39,19,157
157,11,31,120,86
117,555,43,89,99
157,107,86,82,84
63,78,133,157,85
81,99,53,51,145
55,84,203,141,245
19,75,63,420,35
6,555,86,122,31
82,120,14,64,11
157,99,21,238,81
105,112,90,134,84
80,16,147,497,44
245,41,141,84,35
157,86,875,777,238
238,55,157,875,122
90,555,54,18,111
104,41,8,59,875
555,412,63,25,99
54,86,122,106,75
115,254,84,55,105
157,238,81,64,11
82,157,202,98,86
161,25,21,143,63
3,54,122,104,13
222,518,101,50,1
25,360,67,103,498
35,14,31,223,77
350,25,16,37,99
875,516,86,14,122
11,122,154,266,141
523,202,145,235,22
157,103,238,245,266
84,75,122,83,14
223,81,516,39,157
91,54,16,412,103
63,74,23,238,84
134,777,103,10,518
35,122,50,69,238
266,54,59,202,141
114,432,120,64,37
202,81,142,203,498
235,497,267,518,99
6,101,518,21,136
875,64,104,54,80
39,245,517,246,91
157,105,82,222,131
37,99,25,236,17
143,28,25,16,89
145,29,22,164,17
104,122,17,11,35
51,202,67,876,555
43,40,201,117,12
238,98,92,45,141
99,518,76,876,115
55,84,17,157,202
69,41,523,420,141
516,111,420,82,14
157,55,81,134,24
40,143,267,99,25
157,141,11,245,122
268,67,777,141,234
99,161,51,25,103
119,30,21,145,99
35,14,41,79,268
99,202,111,32,22
101,131,22,50,51
92,157,13,126,221
91,141,157,555,777
99,157,61,45,101
17,37,21,57,235
555,412,41,497,12
235,25,37,143,40
154,20,6,56,32
412,67,51,145,238
98,875,516,126,75
161,90,145,498,45
164,114,8,39,126
41,101,30,202,43
64,59,81,145,498
150,157,39,67,134
157,29,202,84,81
107,432,3,90,91
238,157,11,82,517
141,82,75,122,157
145,81,104,64,22
141,157,164,238,39
50,875,99,150,31
235,99,25,103,117
34,131,201,22,161
157,131,45,99,202
99,53,101,111,350
86,143,32,254,711
267,25,64,35,202
105,29,222,245,145
3,16,432,40,68
75,23,45,86,53
517,67,81,99,141
92,24,107,164,62
75,245,24,142,105
122,875,86,62,157
103,350,16,147,89
62,24,56,497,28
412,84,53,99,44
81,51,62,22,21
202,350,555,266,518
119,17,27,875,145
350,16,518,37,20
28,55,84,121,25
517,120,13,14,39
39,555,157,246,84
14,555,53,98,20
103,163,16,432,99
245,41,76,202,50
266,497,41,875,555
518,27,6,145,20
105,91,103,53,112
5,64,104,111,99
412,267,25,117,106
157,35,141,122,202
36,48,80,6,122
84,78,516,39,412
161,99,1,267,5
55,157,106,102,76
150,62,10,98,266
254,202,51,104,141
21,110,81,147,15
29,157,55,238,92
141,157,11,17,131
234,420,36,5,122
45,111,268,555,412
22,236,51,254,67
80,223,21,360,122
131,157,234,11,555
55,99,28,246,84
141,24,254,86,120
45,202,131,157,90
64,876,234,5,875
99,518,51,222,21
92,420,50,31,82
234,523,28,412,141
41,555,266,412,50
98,150,240,516,63
223,89,50,74,202
25,37,350,103,117
145,202,55,21,99
28,143,50,89,350
161,45,142,10,3
235,777,99,350,29
141,517,238,157,875
157,245,36,84,141
86,11,202,22,36
18,523,45,6,63
266,203,234,876,22
350,16,497,117,25
36,145,5,59,24
22,29,3,63,96
122,99,54,157,238
16,99,103,235,267
10,141,236,86,20
50,44,497,235,875
14,50,79,133,25
117,267,99,103,350
6,81,134,142,518
246,518,142,245,81
21,99,25,89,15
202,91,83,236,19
24,11,164,82,350
75,498,43,22,54
555,202,141,350,122
92,141,67,39,234
16,28,81,21,555
777,77,75,517,887
55,92,246,84,28
145,81,67,429,22
64,141,29,35,104
141,203,25,202,412
119,30,202,23,67
266,39,145,157,122
145,84,360,67,81
32,350,122,86,113
202,51,412,67,111
526,106,78,54,62
35,18,99,23,17
84,164,55,157,7
81,113,15,145,22
238,64,157,92,77
84,99,145,498,39
150,222,157,82,6
107,141,99,28,24
11,523,17,142,102
145,202,523,67,110
245,84,45,54,91
81,202,235,64,51
157,11,24,82,238
99,51,518,202,17
526,143,154,518,54
412,555,202,53,107
133,31,875,21,99
16,350,103,497,25
39,24,8,29,14
98,126,41,157,84
350,99,111,555,103
39,21,81,238,498
10,21,51,84,18
81,222,145,51,67
202,145,51,53,18
99,350,111,54,53
236,412,235,58,104
412,235,497,25,103
145,235,11,22,141
497,412,53,89,555
79,141,64,11,104
105,39,24,13,103
53,101,18,157,81
555,53,1,238,432
99,63,50,45,101
150,412,74,68,15
157,84,517,555,114
131,105,111,91,7
103,141,202,8,112
41,68,240,157,238
3,26,12,516,497
51,126,21,77,54
202,25,555,223,53
59,121,238,32,107
84,498,555,27,122
111,75,89,23,54
235,81,21,141,145
103,99,25,203,28
498,69,523,67,81
157,555,777,56,84
51,236,145,202,15
350,143,99,142,147
21,22,89,63,99
145,99,222,37,25
157,105,45,10,777
427,51,202,235,67
67,246,145,51,29
157,35,238,17,11
80,777,875,245,420
23,63,119,21,10
238,81,145,55,21
161,110,136,96,222
51,12,523,81,21
17,8,5,59,126
67,18,145,51,22
14,27,35,41,98
25,51,99,37,222
412,267,16,89,202
64,11,84,161,245
23,35,36,63,516
875,141,92,245,103
89,63,40,143,117
77,75,62,86,106
131,45,69,157,84
143,16,25,40,99
81,141,23,104,24
21,235,99,222,51
91,5,55,11,86
420,105,24,1,45
254,141,202,11,106
99,53,3,25,518
17,39,99,145,22
114,80,203,23,14
21,222,202,51,145
22,56,39,11,21
18,96,120,86,75
145,37,21,22,81
103,16,267,222,99
127,38,3,131,63
75,86,10,122,24
157,876,234,82,84
267,32,54,21,99
777,13,202,51,134
67,555,119,145,51
110,91,82,157,141
17,86,114,23,254
131,245,55,39,91
18,42,56,54,141
267,86,98,516,412
43,235,78,117,127
555,50,141,99,21
105,86,157,99,67
518,19,80,99,17
35,17,29,202,120
24,6,420,75,86
63,54,111,89,16
555,412,67,202,81
99,202,25,103,90
19,555,107,24,105
875,141,82,266,517
62,120,104,20,56
245,145,21,202,3
141,82,202,45,254
412,23,267,12,99
145,81,21,202,498
45,245,103,360,268
142,7,84,517,103
101,526,111,141,9
120,11,82,84,45
63,202,141,14,21
84,81,55,141,99
145,236,498,202,67
157,99,84,202,555
222,236,115,157,67
266,517,555,202,50
25,7,555,64,99
51,18,222,29,412
141,82,39,77,98
126,412,64,84,13
86,6,103,17,25
9,10,17,75,98
67,22,157,106,96
497,555,25,412,3
133,10,68,240,34
41,67,131,202,145
13,121,29,39,145
99,497,89,36,17
28,777,20,1,54
245,74,45,19,82
141,516,19,150,517
6,30,50,202,266
145,157,77,91,107
68,141,114,555,19
86,31,245,58,103
55,21,51,133,163
238,101,84,35,7
101,555,202,53,63
145,99,21,518,25
28,141,10,3,516
875,99,50,164,157
141,11,104,77,81
141,202,110,9,240
19,517,555,24,157
104,120,427,157,121
21,99,119,17,81
45,99,142,235,101
145,518,498,51,39
16,40,37,74,267
89,16,53,99,427
8,67,145,131,81
99,104,127,17,21
89,236,147,234,131
16,25,18,30,518
63,350,555,517,154
84,166,876,875,202
50,235,143,25,90
497,53,99,89,17
122,89,412,36,14
110,24,17,29,54
77,122,157,92,106
99,25,145,39,157
103,25,39,85,518
145,360,22,82,157
157,64,11,202,39
35,7,23,518,17
103,45,51,21,20
202,41,141,523,81
39,64,126,84,145
202,245,412,99,555
157,39,64,55,84
54,21,110,45,222
84,202,8,238,222
84,112,29,22,360
38,101,90,81,85
99,887,51,222,21
157,555,245,11,777
157,141,102,92,11
202,122,86,412,31
82,41,106,875,122
9,28,203,876,77
8,79,517,555,141
53,57,117,432,63
876,33,875,141,51
86,14,77,555,27
17,51,22,254,202
50,82,14,133,78
141,19,25,20,106
19,75,33,32,31
517,55,11,555,497
53,63,99,235,350
20,37,102,154,89
107,161,141,3,119
157,245,238,141,91
777,14,36,41,234
498,84,19,99,103
16,103,99,222,117
81,145,523,64,516
32,39,25,222,99
39,67,127,43,63
246,517,145,111,412
157,62,777,142,236
33,113,19,876,48
56,84,67,99,113
875,122,11,53,51
266,122,75,106,36
17,99,43,20,84
121,68,711,105,254
254,120,106,25,101
22,81,202,235,15
19,86,84,62,57
154,86,19,56,245
238,157,268,91,121
202,127,25,67,117
119,157,141,39,412
157,238,64,54,875
142,147,246,25,43
157,64,238,35,412
21,25,40,43,89
104,245,2,24,60
254,72,19,86,75
163,203,13,55,11
35,141,17,420,64
516,45,50,39,86
22,51,67,63,99
99,157,45,246,2
99,92,114,245,103
141,84,236,517,238
83,28,48,517,58
99,25,142,16,147
30,518,119,22,45
141,157,202,145,81
555,98,101,518,82
157,84,238,202,81
235,497,360,222,145
498,497,99,103,350
523,77,98,107,92
3,45,78,10,104
62,54,86,99,32
235,99,142,28,40
202,555,51,11,112
107,120,28,122,24
64,67,51,81,22
104,107,106,14,105
101,50,25,222,202
555,145,157,202,39
84,240,266,164,145
875,157,104,41,48
91,103,51,875,106
164,122,82,67,19
234,141,120,245,157
50,99,555,6,101
103,131,18,22,518
141,234,360,876,887
99,30,37,555,518
99,412,25,555,106
6,111,555,103,50
68,20,74,5,29
69,120,141,106,104
106,63,90,10,234
164,122,157,238,64
55,84,81,51,202
412,86,429,14,122
18,202,1,11,85
64,145,236,412,157
45,72,202,432,53
141,82,268,145,202
266,235,777,81,141
103,254,20,84,497
103,99,84,498,142
157,84,39,238,142
429,67,222,64,236
99,28,518,235,63
119,11,121,67,56
90,75,89,63,555
131,8,245,119,39
122,62,63,91,54
236,28,35,29,141
518,117,350,99,16
235,21,81,202,236
53,111,432,12,412
8,145,266,103,39
63,8,36,86,13
40,117,143,74,16
19,91,10,145,222
157,67,10,141,35
51,22,21,131,350
86,19,266,64,555
236,145,51,420,81
99,25,145,518,222
39,7,142,157,16
157,39,82,11,234
99,89,63,497,53
58,412,141,517,11
81,202,22,21,222
16,99,518,267,25
27,75,126,98,92
164,122,11,121,91
412,6,143,45,110
96,498,360,81,22
412,53,25,111,89
235,99,222,51,202
43,54,711,150,99
202,523,81,350,555
157,141,84,39,246
202,89,53,235,111
119,202,51,5,67
350,18,29,67,23
11,102,33,101,63
157,777,45,266,875
145,157,266,875,104
92,86,141,104,23
82,11,86,223,62
202,34,517,48,86
67,18,24,17,202
55,99,145,360,40
24,141,114,63,17
50,51,15,157,63
78,84,77,119,420
121,11,141,254,222
555,35,39,412,235
67,245,157,51,236
142,81,429,523,202
45,555,22,111,142
157,777,105,45,141
99,26,235,518,350
84,266,92,875,498
55,429,203,103,51
21,202,145,54,22
555,202,53,14,82
98,86,82,20,141
41,53,45,412,50
78,18,84,875,114
21,86,103,222,131
103,145,157,498,55
141,11,157,32,67
111,77,32,106,350
157,238,99,78,18
350,555,16,412,98
51,81,145,10,3
157,23,875,121,517
58,64,142,114,98
202,55,22,91,114
412,235,145,350,141
555,82,122,412,202
157,75,92,84,122
75,114,17,516,35
141,157,67,10,51
555,164,420,50,412
6,3,39,420,516
107,114,10,777,98
31,516,34,14,78
141,64,11,20,121
157,517,84,81,245
92,222,157,134,11
14,25,45,17,79
111,17,888,15,57
141,238,53,145,497
81,164,141,13,202
122,875,82,58,19
99,25,432,235,267
39,99,10,61,19
141,19,99,245,120
22,25,267,222,16
50,202,8,41,90
67,51,81,98,54
11,145,141,19,84
11,202,18,5,86
105,157,245,141,8
555,141,157,84,81
518,107,39,876,777
64,157,266,517,3
119,99,202,555,51
518,25,21,117,103
67,51,145,84,141
105,107,238,121,120
122,82,51,50,19
555,412,119,6,35
34,412,555,25,53
43,235,51,17,45
350,101,240,201,89
518,99,16,131,235
412,23,62,99,39
161,90,80,25,145
63,24,117,32,98
92,10,114,76,39
53,16,161,25,54
107,24,164,29,4
120,106,111,50,15
555,141,99,25,6
5,23,420,777,134
412,53,117,75,14
157,875,202,62,266
222,11,157,51,99
7,39,84,81,134
202,81,110,523,119
245,145,81,64,360
117,40,141,267,235
105,75,24,85,33
222,350,18,145,432
35,63,202,81,235
11,157,64,13,99
99,202,55,89,222
62,54,32,56,104
98,235,236,103,37
26,147,37,81,54
350,26,101,1,40
875,19,2,59,106
99,102,101,516,83
103,145,360,67,236
37,40,25,43,103
360,875,67,92,876
875,17,145,74,32
6,202,875,31,86
92,122,86,111,58
120,33,96,99,111
12,254,53,98,111
141,238,91,104,59
56,876,102,254,11
81,25,101,38,157
154,31,127,526,106
238,80,14,35,17
11,24,19,106,266
24,11,203,78,202
21,86,114,11,22
238,29,99,89,11
62,887,16,56,202
119,157,24,141,55
107,110,4,7,39
498,518,235,21,222
84,555,35,17,98
555,145,6,202,111
29,14,75,11,222
267,84,99,28,350
245,55,84,102,114
21,202,110,10,22
29,523,102,516,555
235,164,360,523,202
84,141,9,203,222
13,91,157,84,64
238,90,45,517,91
555,432,711,45,31
157,266,39,145,10
157,53,62,777,84
56,122,33,141,9
240,6,105,92,86
104,517,245,55,777
222,99,11,238,21
114,122,157,64,78
157,75,238,122,11
113,517,203,78,39
90,497,30,234,21
150,412,31,40,201
420,83,126,50,8
16,267,147,25,117
498,122,875,62,85
875,82,131,157,111
164,51,24,82,58
99,103,35,55,432
99,51,21,22,518
157,245,39,141,41
35,29,101,80,38
63,40,99,43,267
107,24,245,141,2
60,51,25,203,876
103,16,37,142,99
84,875,82,19,106
86,1,54,45,99
34,62,51,110,63
267,89,223,40,25
122,141,11,234,82
145,51,22,99,103
86,266,157,32,54
99,103,25,518,145
55,157,84,67,114
555,99,84,64,122
5,32,56,114,81
62,35,245,121,8
517,19,38,141,555
103,28,25,99,145
99,350,103,16,61
222,23,25,157,17
84,7,103,99,145
40,63,45,99,350
99,63,267,143,25
875,77,86,11,19
777,82,36,83,420
41,202,106,98,82
145,236,18,51,22
555,40,126,254,63
122,14,83,86,82
202,8,517,236,497
67,29,145,157,55
