Champion1,Champion2,Champion3,Champion4,Champion5
68,36,517,145,67
25,76,85,3,81
103,37,89,99,101
105,81,777,157,38
19,25,61,50,516
104,76,64,57,81
25,81,64,21,19
81,145,360,517,777
22,81,157,67,236
164,10,99,67,5
266,141,84,777,234
143,51,29,81,63
81,107,64,145,76
67,81,412,157,64
81,67,202,51,96
81,360,145,236,67
518,350,17,99,89
777,145,64,238,76
111,101,89,516,45
64,81,107,69,104
157,777,141,80,99
39,107,777,64,517
99,103,51,412,61
53,412,201,36,1
350,99,16,17,117
245,517,78,114,266
64,145,104,81,876
238,64,92,67,61
11,92,64,157,238
21,99,51,22,222
105,67,8,429,157
875,245,122,517,141
39,157,84,777,238
35,106,222,145,22
516,164,58,39,517
39,104,64,80,67
157,20,53,101,75
99,25,37,21,63
517,126,104,80,142
141,81,11,157,55
67,51,81,222,236
222,145,81,51,32
245,89,24,876,67
202,33,35,17,99
17,67,81,64,238
14,91,11,555,24
350,103,17,117,99
236,202,104,16,360
22,18,202,81,360
67,11,64,157,81
64,76,104,157,876
67,236,89,92,7
81,39,64,67,58
203,104,876,412,79
105,67,517,4,245
412,111,64,12,80
150,8,497,58,875
142,420,20,119,350
875,238,145,18,876
122,64,238,33,114
16,89,37,350,54
203,104,99,60,76
235,111,141,266,36
89,412,80,3,516
777,122,157,81,84
10,81,7,5,876
36,2,24,11,121
238,777,875,53,157
8,517,157,64,39
91,777,84,517,238
875,131,517,106,84
105,81,67,51,86
26,86,85,236,1
157,99,89,235,101
245,412,517,266,711
58,64,245,11,516
33,41,81,157,99
81,59,83,104,68
55,81,41,39,112
238,157,145,64,202
105,203,32,64,121
136,126,80,4,53
21,81,110,51,143
202,145,81,523,360
35,113,141,64,81
99,236,54,81,64
35,517,245,55,64
51,81,53,54,67
18,89,104,201,120
126,53,517,58,64
64,104,59,54,36
81,111,143,104,12
81,92,236,157,104
64,157,266,9,121
555,86,122,64,245
105,126,79,62,91
17,24,8,15,11
91,157,38,54,81
89,147,117,16,497
76,41,92,104,64
57,54,32,80,53
157,81,99,117,76
53,12,111,101,54
145,81,67,245,22
11,145,266,157,81
81,236,64,4,120
17,39,81,18,33
8,13,38,34,157
103,86,360,166,202
157,64,81,141,11
99,17,90,238,76
35,64,58,122,2
83,777,22,19,526
2,56,876,99,141
412,81,103,51,4
555,11,157,39,84
81,245,157,41,412
90,81,25,21,64
145,81,51,235,711
53,875,12,54,89
555,84,53,875,81
56,113,164,105,5
11,777,234,55,875
20,48,75,27,154
67,110,64,38,4
141,555,84,234,246
161,31,76,35,81
111,113,11,350,54
157,238,81,777,67
62,81,53,64,236
141,20,876,555,245
145,67,523,81,202
69,81,8,777,67
81,92,157,412,64
5,64,60,99,92
64,81,60,157,84
238,157,39,86,141
157,91,117,412,136
154,84,39,777,875
80,91,875,245,58
236,92,35,238,81
55,131,84,555,203
99,117,103,350,25
121,7,19,5,48
203,106,157,53,24
64,67,81,412,245
19,53,12,33,86
22,51,498,105,67
777,86,85,136,67
91,81,86,875,516
103,21,81,99,67
777,555,245,157,64
517,157,39,76,777
141,234,875,157,56
157,39,238,517,245
267,117,350,25,28
350,89,12,106,20
11,8,86,53,133
25,99,222,518,57
101,157,238,412,122
555,157,238,84,777
67,59,53,106,89
412,64,67,131,12
875,157,141,555,64
245,555,99,517,9
81,67,110,22,53
555,777,875,517,11
145,7,81,64,67
75,54,86,31,141
51,11,36,81,28
20,141,11,81,50
157,106,39,875,64
103,56,154,121,412
122,875,64,82,517
64,81,157,67,107
777,157,55,45,53
36,875,555,154,81
202,236,234,555,81
81,67,145,22,523
245,41,17,35,887
104,517,60,203,76
80,2,54,56,37
89,164,111,497,98
523,235,202,145,81
145,81,22,18,202
517,84,126,516,555
13,246,134,268,7
81,202,145,53,98
238,7,81,157,145
875,777,238,64,157
236,145,81,517,245
61,81,350,51,24
53,412,98,202,110
245,81,120,222,412
518,25,99,350,21
122,18,145,54,67
81,145,51,222,67
238,84,157,39,875
39,122,238,777,266
17,202,245,99,154
412,236,81,222,67
777,141,157,555,99
875,33,20,141,14
145,81,236,7,67
64,81,53,60,59
81,104,517,360,202
101,20,75,157,50
55,126,777,39,7
238,103,7,53,81
11,121,77,64,245
53,17,222,81,105
141,121,517,235,887
80,68,161,74,42
11,81,145,12,67
111,412,126,875,43
53,412,875,517,518
875,81,51,67,84
517,55,412,245,31
517,114,35,67,101
555,245,141,875,80
102,412,131,245,56
64,54,53,555,24
77,86,517,6,34
101,84,28,555,16
10,114,203,517,8
238,64,67,81,38
420,266,516,64,81
350,28,117,103,16
92,85,266,234,517
157,245,141,64,875
157,58,84,82,875
64,81,51,131,412
134,517,81,103,112
157,99,8,11,92
35,157,91,141,555
64,154,157,104,254
51,22,28,21,202
67,81,236,114,157
58,157,64,236,122
245,150,64,81,102
67,84,238,11,81
235,202,268,157,221
222,1,267,99,147
81,89,222,236,51
412,64,81,4,12
39,131,33,141,5
53,63,54,101,201
96,81,35,34,115
145,4,67,523,81
133,11,81,62,145
89,78,497,22,117
555,157,238,22,81
99,81,17,112,21
92,58,53,266,24
51,67,202,15,64
92,157,39,84,517
67,236,81,21,245
41,39,126,412,114
119,67,81,238,126
122,875,35,22,81
40,412,81,117,12
56,81,360,145,18
157,875,555,81,141
67,876,517,122,202
234,516,59,875,89
105,157,21,145,81
517,131,39,114,84
157,777,555,238,84
157,141,245,84,875
1,19,28,203,103
412,67,121,154,238
39,360,236,84,157
145,202,81,235,236
3,32,51,21,25
64,7,238,67,412
64,104,76,79,245
16,412,201,98,3
141,157,238,875,555
81,517,246,26,142
20,63,142,77,75
62,164,126,67,81
89,412,53,99,25
421,350,89,28,117
92,99,81,64,67
20,54,11,58,17
777,157,555,517,106
92,82,22,222,111
55,39,157,777,236
81,103,412,131,517
89,11,107,12,14
238,39,157,55,777
267,412,12,53,111
234,32,350,111,25
67,412,17,122,53
157,254,64,89,235
99,117,147,25,43
222,67,81,64,5
21,498,222,89,15
777,39,91,517,80
412,150,420,81,107
2,23,120,11,121
53,103,99,350,497
81,51,67,254,92
202,98,22,56,145
64,101,91,238,81
157,238,81,84,64
245,145,238,517,157
157,39,777,11,555
62,127,54,254,48
4,61,112,236,154
555,48,222,19,89
432,60,80,20,412
3,89,99,25,33
64,154,39,245,203
81,236,145,157,238
157,84,11,516,33
54,29,114,81,517
64,517,104,76,7
238,142,157,141,39
81,412,53,25,157
145,222,104,4,81
25,267,53,117,99
8,412,81,25,157
43,84,57,24,17
246,157,141,777,10
98,875,145,85,360
245,39,81,79,157
350,25,154,147,67
104,11,67,64,81
64,99,24,22,25
141,876,64,76,157
104,64,141,236,202
517,145,43,245,81
80,555,875,64,101
81,51,145,202,67
154,54,516,141,157
202,121,64,157,91
236,81,75,110,202
92,202,555,145,412
67,81,101,202,51
54,14,254,86,57
412,81,157,64,202
24,245,555,157,67
145,412,53,36,85
202,268,145,236,523
67,53,81,64,412
157,245,84,555,360
101,17,56,412,36
67,81,236,412,222
157,98,41,432,266
157,516,555,235,223
7,84,142,238,39
81,777,236,157,523
64,104,145,202,81
157,11,777,234,39
84,246,62,517,50
202,145,51,21,81
91,238,81,107,236
157,55,91,39,238
64,131,81,5,254
245,86,81,104,28
81,51,202,21,64
142,7,161,103,517
105,99,223,517,427
145,81,6,57,236
18,11,121,166,104
25,81,80,517,51
157,55,84,39,240
55,53,64,157,154
84,7,238,104,517
107,157,10,238,202
80,78,266,92,112
81,412,64,201,41
53,517,81,164,82
90,45,26,31,34
58,112,54,68,79
12,412,61,81,236
64,81,60,67,28
64,33,122,136,106
104,34,245,887,141
64,81,11,99,102
875,89,57,98,80
222,254,80,5,56
223,17,99,54,103
38,67,64,4,60
145,81,202,7,21
81,74,202,22,236
64,16,412,75,80
53,81,35,412,101
164,84,517,39,80
81,51,67,107,145
238,107,81,104,76
67,245,64,81,53
238,75,8,102,82
267,16,17,43,37
875,35,516,141,56
53,103,99,80,81
60,10,102,64,76
412,53,78,12,201
64,157,412,53,555
24,157,84,4,104
11,86,106,54,80
64,24,517,875,234
75,17,81,61,157
54,75,17,89,113
67,22,28,110,89
13,60,236,517,157
51,25,161,21,16
81,61,64,84,7
14,107,55,202,154
103,517,84,875,34
81,235,117,51,26
157,141,555,875,238
7,83,131,517,12
122,875,555,85,11
523,360,41,145,39
875,24,11,555,64
64,53,40,412,67
238,64,67,76,7
67,107,122,92,412
555,157,1,84,7
35,141,131,103,106
360,81,157,517,202
24,22,141,81,234
141,53,99,245,131
64,81,145,412,7
55,80,245,517,131
64,104,131,234,39
61,238,4,222,81
64,59,203,412,67
81,64,202,21,142
350,875,147,89,117
222,35,516,20,517
267,117,57,40,223
245,3,517,101,80
516,17,59,21,267
145,67,81,238,222
117,44,40,67,25
64,412,53,122,516
89,53,54,92,5
35,55,99,54,17
91,145,39,360,81
104,236,81,64,76
14,82,523,134,498
64,157,67,54,236
58,81,112,67,61
238,32,157,166,92
21,22,99,202,350
2,80,41,58,59
154,84,238,103,86
19,103,420,11,53
157,39,777,238,84
412,157,238,53,64
51,81,67,22,236
3,25,36,43,21
223,81,11,154,103
240,497,80,14,875
238,777,64,35,141
8,157,154,245,223
50,121,360,236,5
21,43,89,523,81
21,110,22,202,81
37,92,103,99,81
99,17,35,22,40
360,39,84,145,58
518,39,136,154,203
33,64,92,201,39
64,92,114,157,236
64,238,81,53,105
236,67,202,104,222
238,17,875,555,86
238,81,157,236,412
141,157,54,64,106
64,412,80,555,76
157,84,429,777,11
12,25,201,412,103
122,360,157,21,84
81,157,53,64,245
101,59,64,120,40
67,81,51,498,53
238,412,157,81,67
412,201,432,12,236
876,76,104,350,202
875,106,202,876,121
777,157,64,555,104
555,145,360,106,523
81,101,64,157,39
29,96,223,266,48
555,81,523,412,202
67,157,81,64,76
39,114,8,92,164
92,157,39,234,523
555,238,157,777,875
92,64,24,114,157
111,555,875,234,89
80,104,157,121,17
266,84,122,86,39
17,21,222,54,360
235,56,10,154,3
875,516,157,517,107
555,157,777,360,81
64,236,67,81,84
79,142,60,81,64
81,18,80,51,202
84,157,7,39,517
154,555,81,157,79
350,99,81,16,111
99,134,25,54,105
122,516,64,875,53
64,53,35,17,238
777,517,11,39,157
222,236,45,99,104
84,141,157,136,875
432,555,99,122,161
164,517,24,114,17
99,32,16,11,22
55,64,157,39,412
412,121,81,164,516
101,202,43,99,33
81,22,498,29,202
64,81,555,360,777
516,154,84,58,164
517,84,64,238,7
875,81,236,266,145
101,80,19,36,106
20,48,412,53,112
412,64,25,61,113
104,236,145,81,154
21,145,81,111,51
157,50,111,53,54
145,81,202,236,22
81,517,64,7,22
16,89,350,412,39
412,64,203,517,45
30,236,516,74,64
64,81,157,222,11
157,777,517,122,11
12,114,236,112,8
53,122,114,84,86
104,67,64,234,238
91,22,136,222,81
517,875,54,64,114
145,157,777,22,91
236,145,8,58,81
84,516,136,777,555
51,145,222,22,54
266,104,122,81,145
145,157,39,64,84
99,350,89,21,16
85,518,10,80,517
157,777,84,555,238
157,202,11,81,238
360,150,523,84,81
203,163,84,104,523
64,81,103,53,110
238,58,53,25,517
39,157,517,80,5
81,122,67,236,21
7,60,16,81,350
11,81,53,157,64
89,412,3,90,25
80,517,131,164,429
497,81,122,120,145
122,11,157,141,777
161,39,157,64,142
412,67,43,81,202
86,54,875,53,25
157,145,81,238,777
12,89,58,21,81
84,555,777,875,81
67,64,35,81,4
39,8,67,104,81
157,777,39,517,234
17,28,53,11,51
64,412,145,236,81
64,150,39,20,202
81,22,235,39,429
126,555,64,112,141
157,555,64,245,122
157,875,498,84,777
76,107,64,121,126
80,51,20,360,89
131,429,62,145,21
81,67,54,145,110
114,68,150,516,154
222,81,67,412,145
83,875,122,516,58
497,555,111,350,92
53,81,555,517,412
157,22,517,67,523
154,28,21,37,99
238,64,81,11,122
412,60,518,432,133
53,89,54,412,64
121,104,89,5,105
122,157,202,86,54
517,266,122,64,92
59,86,77,11,5
12,53,54,254,32
81,51,22,202,21
81,34,202,53,99
777,76,517,81,84
21,111,3,875,54
122,91,875,777,84
238,22,142,38,64
777,64,203,39,157
103,84,141,64,157
67,145,64,157,104
64,234,39,60,91
51,81,202,350,22
99,518,37,17,143
81,64,238,412,157
777,27,875,141,30
238,104,8,64,67
157,238,67,81,64
101,350,555,81,161
81,110,236,145,21
122,157,777,86,238
11,157,45,555,122
157,91,777,122,64
51,145,22,222,523
157,234,64,122,81
516,777,238,517,54
107,64,238,157,81
412,53,64,81,141
103,126,86,32,51
64,67,157,81,245
142,35,114,84,104
20,555,53,234,89
245,39,55,157,246
84,99,22,777,64
57,106,120,117,517
81,64,92,84,238
58,875,106,266,54
80,25,57,235,117
412,89,25,517,7
202,53,89,143,20
50,3,127,81,7
55,157,64,67,76
412,43,12,25,3
12,42,111,81,53
120,16,101,30,54
245,157,24,516,86
99,350,147,25,22
79,84,246,21,81
81,67,117,222,21
22,81,202,145,21
106,22,86,24,875
64,81,104,238,39
236,360,51,67,81
53,20,3,50,25
157,141,106,84,55
157,145,81,67,360
202,64,104,81,236
64,24,7,238,75
143,51,22,16,21
141,11,56,60,234
141,234,20,64,104
107,53,58,236,81
81,105,99,45,103
267,81,25,64,89
81,412,67,157,101
555,157,64,84,164
82,555,141,9,99
86,106,21,157,234
114,38,86,134,39
6,106,25,82,21
86,517,145,360,81
67,81,122,429,202
555,81,145,157,61
236,67,81,202,145
39,11,56,106,516
875,82,223,122,555
235,427,20,80,157
238,55,34,119,61
555,7,238,141,157
202,122,75,99,157
55,238,246,777,157
7,84,39,234,157
64,81,777,202,157
86,17,157,875,9
121,24,54,64,117
75,86,266,245,235
81,67,51,222,202
56,39,141,69,50
164,145,39,81,202
122,82,875,517,266
518,166,67,53,350
81,37,234,104,64
517,266,238,84,39
8,240,83,517,13
38,22,131,104,78
51,21,22,236,12
145,22,7,236,84
11,131,86,122,154
412,122,141,89,110
412,81,236,145,67
81,157,67,104,22
875,106,64,141,202
11,516,875,106,75
9,245,18,45,75
13,145,81,39,67
245,84,236,39,55
99,147,117,350,89
21,17,51,11,81
67,81,4,236,15
18,254,99,36,81
64,81,22,104,875
412,122,98,81,150
8,103,67,51,48
13,236,110,119,50
81,8,84,516,67
238,122,81,114,67
777,157,11,122,360
523,517,96,236,254
350,21,222,50,111
126,107,157,266,202
53,236,64,11,81
64,3,517,157,91
81,110,145,67,63
10,40,81,22,267
34,126,41,111,8
555,101,53,131,777
266,64,875,122,76
53,412,81,12,145
9,11,2,23,82
39,126,164,67,157
53,412,81,202,37
105,48,11,60,86
25,11,238,39,101
11,516,5,104,234
150,10,8,234,236
55,56,84,555,39
157,64,142,555,81
11,84,202,67,145
81,4,236,145,67
89,101,28,53,412
58,238,11,54,24
