Champion1,Champion2,Champion3,Champion4,Champion5
105,122,99,25,235
24,62,1,21,236
68,17,6,240,78
105,53,555,101,145
9,32,80,45,36
517,202,245,50,246
99,131,235,22,84
420,157,3,133,76
145,238,266,119,67
412,141,98,81,202
350,267,25,21,117
24,106,141,350,112
13,1,245,61,518
17,117,22,121,78
127,63,8,51,22
157,234,60,91,67
145,202,22,157,236
11,86,39,56,81
4,26,236,104,9
103,55,99,145,222
157,75,141,64,202
203,10,51,235,22
99,16,555,222,141
122,33,86,45,3
141,875,82,75,84
497,141,498,16,117
111,21,235,267,89
10,19,22,518,18
83,17,27,36,31
141,75,202,121,31
31,240,75,887,114
3,122,110,106,6
99,25,78,61,267
28,51,37,222,518
45,19,9,119,22
22,99,54,222,145
86,141,91,102,122
55,105,777,245,141
350,40,89,114,147
157,141,39,266,517
245,223,517,105,59
202,31,30,75,106
246,141,29,119,45
141,157,5,91,17
78,91,141,121,64
133,25,31,30,10
141,157,101,106,121
18,22,99,21,11
28,875,82,350,21
202,523,51,84,37
202,6,236,86,497
28,235,111,555,69
875,106,99,101,74
246,28,145,84,222
21,75,54,17,86
84,81,32,266,107
17,145,360,235,234
39,99,84,127,267
121,202,238,10,164
141,202,22,11,84
98,141,238,202,3
412,121,157,497,202
103,246,92,99,55
555,50,99,80,11
145,29,5,32,22
235,141,42,25,31
86,84,59,56,92
99,25,518,222,51
107,32,48,98,59
245,157,875,27,11
131,16,15,99,37
14,111,106,202,122
103,50,45,25,37
235,3,22,80,16
25,99,11,21,35
141,86,62,54,106
203,40,19,876,202
63,16,21,22,51
202,105,245,555,91
875,202,74,240,360
121,555,84,91,266
99,245,555,9,11
518,235,99,10,40
235,266,254,18,9
80,75,121,19,112
412,119,21,59,86
84,39,8,91,81
157,11,62,266,122
203,104,154,141,36
99,350,518,18,25
99,6,267,235,103
107,245,64,104,121
82,11,45,62,17
245,75,516,102,120
22,102,28,99,82
498,113,22,17,21
21,202,246,235,99
6,21,516,126,85
51,86,75,21,17
238,64,35,157,23
25,21,43,17,222
202,86,17,82,51
15,18,110,235,82
13,81,99,497,37
235,81,498,497,203
19,102,45,91,58
45,21,99,498,81
101,111,516,122,53
145,15,99,6,202
67,145,157,39,84
240,80,266,98,131
141,360,81,234,60
141,11,86,119,17
107,8,39,141,50
235,99,143,25,22
83,29,36,22,103
37,17,16,147,55
202,141,51,523,222
16,40,51,99,3
497,25,16,103,28
86,80,122,266,82
350,497,37,555,50
75,875,236,58,234
39,7,84,119,55
268,79,112,13,67
22,202,62,51,157
157,81,141,39,104
84,17,55,99,103
142,55,876,147,25
86,37,875,89,122
141,887,103,99,39
235,37,43,16,117
103,28,84,17,143
103,222,99,145,518
67,35,99,236,98
141,82,518,35,555
555,99,235,202,84
6,89,86,82,420
21,360,18,555,99
84,147,99,103,234
83,111,31,98,112
99,103,21,39,222
350,16,147,267,143
142,45,84,141,555
350,25,99,16,22
518,99,25,89,22
777,141,154,50,555
498,202,18,102,145
21,136,161,202,19
117,61,16,10,37
114,17,29,27,4
235,99,5,80,89
69,83,27,90,54
31,86,22,5,39
518,517,90,122,64
39,59,28,84,141
3,4,56,80,202
133,111,11,17,25
51,145,526,555,81
112,236,104,19,11
875,202,141,80,82
875,82,19,157,106
497,50,25,267,15
157,121,777,84,39
526,267,876,201,875
59,20,203,32,28
120,102,5,86,17
420,412,555,13,21
157,555,777,245,24
142,8,202,29,35
360,145,235,202,245
254,91,56,518,777
35,99,102,17,245
9,516,75,82,202
99,6,111,86,36
21,202,523,110,235
35,21,82,202,20
111,81,498,875,45
238,157,91,777,67
99,16,25,143,350
875,86,75,19,45
21,63,51,45,15
875,11,63,238,86
555,223,25,51,412
21,80,53,59,63
145,99,16,518,147
555,53,6,25,122
238,13,64,104,266
24,80,254,11,105
555,141,412,111,19
50,421,89,143,526
201,64,59,104,203
84,145,67,28,142
21,222,40,202,412
202,96,39,119,18
236,39,157,517,7
203,33,17,6,45
45,6,516,111,31
420,106,145,875,82
518,145,48,235,516
555,875,497,14,78
82,57,98,3,126
246,518,55,99,876
114,75,86,92,157
420,19,111,63,23
517,84,105,777,245
40,99,25,267,103
20,80,86,141,5
157,141,122,145,114
89,111,25,17,54
16,117,497,432,37
51,245,20,777,18
7,134,84,69,268
143,147,21,16,22
11,254,48,19,5
11,84,91,875,122
63,81,22,25,21
202,516,35,555,81
26,25,10,99,31
25,99,16,145,267
16,267,25,99,40
517,555,50,141,235
103,25,90,40,45
84,103,92,222,67
51,21,17,33,22
56,19,235,29,82
9,240,19,20,555
6,86,31,412,36
121,245,235,78,80
86,145,164,98,61
23,75,36,58,98
75,80,24,45,141
164,142,92,84,150
91,238,122,246,84
82,63,254,102,131
84,7,157,103,39
21,147,16,412,15
145,81,236,110,67
55,35,141,203,121
19,497,106,63,12
497,3,111,555,86
6,86,19,113,31
99,103,145,22,21
103,19,1,99,518
91,412,64,236,106
555,202,412,157,119
131,21,54,50,19
13,15,145,4,3
518,202,20,17,21
74,45,37,90,17
82,92,235,10,84
86,875,54,516,3
53,122,11,555,157
157,39,84,142,246
82,91,86,122,555
36,254,54,48,106
99,22,145,267,45
21,29,18,122,19
266,777,17,84,555
17,74,19,83,24
86,154,106,2,111
412,350,40,117,267
114,99,5,39,81
21,22,202,111,18
11,875,86,412,202
17,202,29,432,104
101,80,111,555,45
136,875,517,9,421
266,91,523,202,5
67,236,51,222,202
238,64,254,76,115
157,555,105,92,497
101,30,235,34,45
103,142,16,37,99
145,76,103,21,99
235,202,21,222,99
420,28,30,18,350
103,518,28,222,145
55,99,555,119,84
91,99,103,1,30
36,50,35,245,420
236,81,202,35,67
16,498,147,876,17
350,142,99,518,17
103,420,145,240,203
157,238,555,234,86
141,875,203,25,24
107,223,77,58,119
81,202,22,15,99
141,203,24,22,202
63,99,43,141,36
122,17,74,77,80
223,98,161,20,57
45,22,86,8,202
145,51,21,81,202
10,75,164,150,56
99,21,25,32,86
202,111,35,99,161
84,141,17,92,20
222,21,23,45,75
267,498,99,51,75
222,99,51,21,555
875,111,59,555,497
41,78,48,246,39
78,432,35,203,115
497,350,777,523,141
81,131,22,111,412
106,141,77,11,75
103,17,21,99,25
92,266,64,67,112
245,120,516,111,102
50,516,19,82,20
54,11,10,145,17
89,350,420,67,235
99,25,518,40,16
20,14,34,33,63
111,516,145,3,875
28,142,10,99,16
21,45,29,161,19
103,99,25,54,21
99,18,141,106,86
75,555,11,92,234
555,202,91,432,141
51,104,267,121,45
19,41,516,3,875
21,22,18,17,133
121,56,107,245,80
245,141,254,203,11
145,81,45,21,110
141,234,77,64,104
35,99,2,555,420
11,90,24,75,5
57,98,35,17,101
89,101,51,99,111
33,63,121,31,432
157,45,420,99,31
24,51,131,114,238
6,516,126,61,24
245,81,106,202,32
202,555,141,157,238
266,19,41,104,412
36,68,56,6,48
101,68,19,114,11
63,51,254,5,10
203,63,18,111,131
51,119,22,29,18
11,141,84,92,74
141,119,157,11,875
518,86,103,31,131
98,122,36,86,23
61,16,412,498,517
555,518,497,517,56
141,517,157,24,234
350,235,16,876,99
103,22,99,498,25
21,51,202,22,523
105,38,11,90,3
498,17,222,429,51
147,37,53,17,99
222,18,22,119,21
105,91,245,429,45
20,32,1,517,222
99,875,103,555,246
85,238,99,36,202
161,154,120,432,40
107,223,555,58,62
51,63,85,887,106
141,555,222,80,10
18,55,236,63,238
157,555,84,91,254
113,59,86,14,875
157,81,245,777,75
157,161,350,50,555
157,141,54,777,17
202,157,412,67,555
26,37,25,235,99
235,164,24,516,141
245,238,64,246,84
84,238,39,45,55
33,99,45,89,40
105,91,141,6,67
518,141,115,63,555
157,99,145,412,236
141,777,157,99,21
555,518,99,142,81
23,11,24,36,122
103,267,131,10,203
36,141,51,81,32
50,143,26,57,235
234,84,157,110,91
21,15,498,99,45
517,777,84,3,104
141,120,89,32,57
81,63,412,57,117
82,63,62,24,3
107,157,67,238,120
117,25,12,53,89
6,115,14,80,223
145,420,45,202,22
17,23,37,63,99
91,3,2,56,8
103,89,412,245,111
45,15,54,268,3
25,17,115,61,235
50,25,40,518,28
120,21,555,89,103
121,84,19,54,106
20,45,6,10,53
141,245,120,64,11
157,77,75,141,106
91,523,58,555,21
157,141,103,39,34
157,84,238,39,8
86,122,19,11,238
126,523,4,202,110
555,80,53,99,103
82,23,875,86,18
15,53,3,102,11
157,11,555,55,23
360,84,518,235,517
145,166,142,777,141
83,22,498,102,55
11,25,22,103,45
53,99,51,31,412
103,267,350,131,16
145,98,157,517,22
21,143,99,103,43
17,50,111,99,202
25,53,45,17,82
82,80,266,516,523
110,18,24,99,75
555,106,17,142,89
119,222,51,202,67
141,238,92,157,246
202,81,145,67,91
84,19,28,1,31
157,142,202,777,84
19,86,45,555,105
99,22,103,711,147
245,50,48,78,38
497,84,11,99,147
498,28,16,235,267
80,86,82,166,36
83,98,245,22,62
142,99,103,39,518
427,74,154,120,20
55,360,221,67,875
412,420,223,497,518
141,157,51,121,238
6,14,75,235,223
55,67,555,53,145
498,103,53,51,145
98,50,16,412,111
18,523,51,21,22
103,99,84,134,82
254,238,141,64,360
39,145,114,10,82
67,8,412,119,28
875,19,29,82,777
22,106,24,57,54
27,120,30,75,19
25,131,56,99,350
75,141,8,121,238
235,15,21,145,22
20,516,21,33,86
84,246,145,39,92
37,53,101,147,63
98,84,555,17,83
555,19,517,427,2
22,101,110,21,131
106,111,420,141,201
103,51,497,25,99
17,18,24,105,202
91,157,131,517,84
19,10,498,39,876
84,876,145,28,222
268,13,75,498,110
107,141,254,19,120
18,202,51,235,145
39,84,157,17,11
55,157,517,15,81
161,61,115,110,134
45,82,53,86,74
17,134,101,11,28
99,55,222,39,51
27,164,3,32,80
76,14,266,75,5
17,22,67,51,25
16,235,267,37,17
63,37,16,89,111
81,19,22,254,202
43,78,89,235,103
202,15,113,145,51
21,18,81,236,22
103,21,222,518,20
90,498,235,202,28
6,555,63,9,143
99,235,350,57,420
99,25,20,350,518
141,777,105,157,84
432,141,106,21,111
245,84,141,113,5
497,58,526,89,24
21,82,22,99,29
45,63,43,497,99
99,16,555,89,235
13,81,42,3,266
90,27,86,10,22
143,1,136,25,142
157,498,81,22,84
20,80,777,16,420
92,55,103,157,238
101,145,360,39,202
21,51,86,145,223
55,234,777,81,51
497,412,122,43,12
350,16,25,267,99
83,6,17,420,86
40,37,498,147,63
238,157,101,3,81
18,202,17,62,122
63,20,17,67,120
80,25,11,99,32
555,141,35,19,120
103,350,16,10,17
54,99,21,5,555
202,157,11,17,141
11,875,157,777,51
202,145,75,157,360
64,107,92,119,141
3,202,523,84,103
45,99,63,67,24
4,157,29,523,104
145,84,157,81,39
555,8,39,157,55
157,11,21,64,412
1,11,17,103,45
498,76,412,60,28
84,157,39,91,777
202,112,110,81,555
26,37,161,51,99
157,92,84,64,238
420,350,32,25,16
122,157,121,62,266
111,131,164,36,43
99,55,9,53,103
22,99,267,40,25
25,63,45,1,157
516,24,141,75,875
145,81,203,875,103
202,75,157,84,1
412,98,18,432,254
96,35,3,86,517
51,498,203,131,235
99,5,86,48,58
142,17,202,86,498
523,518,99,117,147
19,17,122,75,24
17,103,122,51,25
875,518,54,35,86
86,63,141,3,235
518,235,3,166,80
51,10,67,166,777
99,142,518,25,45
19,58,75,3,82
23,20,875,516,24
350,23,11,106,429
157,18,141,17,875
105,76,240,99,131
875,31,82,12,89
98,111,516,497,412
555,63,142,57,254
143,51,145,99,111
40,99,16,145,161
17,222,223,18,202
60,92,48,39,104
64,222,67,236,68
81,267,497,25,143
164,3,114,131,238
157,39,119,154,245
157,164,777,58,29
142,157,22,84,238
51,99,21,518,98
157,107,92,121,238
37,25,102,99,16
517,41,777,157,555
240,105,141,876,432
121,45,157,18,81
24,18,17,90,67
37,50,89,99,236
25,111,99,555,235
21,90,99,43,103
1,31,32,420,45
245,101,63,142,25
8,17,4,24,11
21,51,516,17,111
35,202,157,55,75
21,53,63,50,99
103,84,99,142,147
45,11,58,75,18
4,35,1,21,24
56,25,35,99,62
202,555,427,222,245
143,142,235,63,26
28,53,120,56,131
81,202,141,157,64
39,19,75,555,11
875,80,107,99,82
25,99,161,51,81
62,266,31,6,86
101,22,53,10,32
17,429,157,35,67
99,21,25,37,51
157,777,11,238,86
235,16,117,37,25
35,81,17,91,101
39,84,518,54,25
77,106,54,38,55
121,555,141,56,39
75,24,39,11,80
63,99,54,21,56
28,76,98,120,32
25,518,99,266,61
19,28,24,141,63
99,157,51,222,350
75,105,235,145,555
11,25,99,45,91
202,13,80,19,875
54,89,86,24,56
7,350,63,25,32
90,63,111,350,11
20,63,25,11,45
20,62,875,45,24
56,106,31,235,876
99,91,202,145,84
202,22,360,103,51
86,51,22,222,18
202,110,22,50,45
25,50,37,222,120
145,119,81,67,6
50,114,427,32,350
432,53,32,17,876
20,875,22,86,75
51,99,103,53,17
119,350,51,89,235
141,78,131,203,876
98,555,875,17,90
51,103,22,122,86
103,99,222,37,16
9,203,98,63,28
25,37,99,63,1
157,875,777,122,136
50,3,106,555,111
254,32,75,106,36
79,29,50,14,54
11,19,6,22,145
157,53,141,24,20
555,518,101,16,53
157,24,82,420,80
75,32,166,77,45
141,518,78,9,91
75,86,17,99,11
99,50,25,89,1
157,84,81,119,105
99,518,267,16,147
21,36,31,111,26
82,555,6,75,44
82,98,875,202,106
99,101,54,420,22
53,555,111,131,3
234,157,777,84,17
875,23,83,48,202
555,19,101,122,27
10,235,266,80,50
17,875,11,876,21
157,238,61,119,67
157,39,145,99,24
51,18,222,110,22
24,25,106,33,63
6,74,15,31,45
91,122,141,19,517
99,51,157,141,360
223,875,240,44,106
203,245,136,11,17
84,51,157,21,235
11,28,24,141,64
18,99,56,107,11
222,81,51,21,145
15,51,498,21,238
55,23,202,64,91
6,82,83,111,30
48,141,234,157,221
75,119,238,92,2
25,350,21,99,133
91,222,63,99,23
122,58,45,21,51
360,84,103,234,246
16,143,99,22,25
11,875,122,106,74
555,202,9,102,53
104,30,119,202,81
777,157,11,238,875
245,1,246,106,91
9,37,17,101,21
99,202,16,145,147
518,55,86,122,114
202,222,245,18,236
11,222,24,67,10
99,103,28,131,5
240,141,24,14,120
555,11,498,64,222
64,112,29,9,126
203,117,99,24,106
98,91,83,75,114
17,142,222,99,25
22,21,15,80,555
497,235,875,84,350
98,223,201,36,14
203,157,55,202,50
69,35,427,154,34
157,114,777,555,84
99,53,54,45,22
518,202,497,147,876
555,80,43,235,101
142,523,518,99,222
6,44,21,37,516
555,101,82,84,80
50,875,555,111,141
10,7,81,127,96
420,157,18,122,17
51,64,81,133,254
103,51,20,53,21
39,141,145,84,360
117,267,25,40,99
28,11,29,6,145
16,117,147,45,350
84,99,360,103,102
875,516,5,266,3
497,84,875,360,89
141,19,104,33,72
254,51,236,163,21
141,19,875,121,120
19,875,141,82,48
35,77,157,141,48
555,50,3,111,497
203,59,24,28,245
99,518,202,875,81
25,412,53,37,497
55,11,84,157,107
34,9,16,202,1
39,10,84,498,78
17,21,99,19,119
245,48,203,113,120
89,57,86,80,82
117,19,89,37,21
245,18,161,99,111
102,497,54,111,80
84,77,157,141,245
33,21,15,32,36
412,98,516,111,35
53,498,106,19,21
74,17,90,115,63
53,154,523,104,412
120,121,99,63,25
517,157,777,238,523
121,107,102,2,82
50,82,777,145,14
234,9,80,104,412
21,110,67,222,18
81,110,202,18,7
31,516,37,50,45
25,267,350,117,21
777,35,107,54,412
99,103,145,147,92
21,222,498,86,67
555,518,92,86,99
105,8,91,121,141
16,99,161,63,15
25,99,103,16,45
101,10,82,555,22
82,83,98,85,516
77,75,19,35,78
143,39,45,42,22
13,202,25,21,45
412,22,25,235,555
6,235,11,31,62
21,141,107,121,202
157,875,23,122,555
99,18,518,25,222
11,777,84,875,141
32,54,11,25,21
21,33,223,22,15
145,32,21,119,18
1,3,74,497,267
21,99,89,51,25
20,33,99,111,19
51,92,114,103,82
145,16,202,429,523
518,245,119,105,64
91,157,84,58,62
11,113,240,103,10
22,51,222,145,21
145,236,103,711,84
67,24,202,121,141
777,235,141,145,39
555,31,20,777,106
516,145,875,106,240
141,4,157,875,51
202,39,98,85,35
202,203,876,141,136
84,28,19,56,113
234,20,157,80,555
45,157,202,51,875
86,18,5,98,22
19,122,107,84,420
518,21,19,103,18
53,555,412,25,3
53,25,555,17,40
350,22,25,16,17
202,89,84,131,518
51,74,10,21,29
96,202,421,245,17
19,53,86,54,555
201,81,16,147,145
35,777,157,122,134
142,518,3,68,90
17,25,37,21,96
555,19,15,202,56
110,555,17,74,51
555,157,86,82,122
875,113,9,16,5
19,555,24,1,711
498,145,21,202,236
21,58,13,236,67
21,516,498,48,39
50,17,24,518,54
99,20,17,103,39
78,107,164,266,150
267,50,235,31,350
84,55,91,99,11
99,31,201,10,82
497,63,26,223,3
1,99,22,59,134
99,91,33,19,245
17,1,67,35,51
498,523,22,202,51
266,164,240,92,39
11,420,45,82,101
22,235,350,44,89
99,63,40,245,203
39,35,142,245,84
99,142,55,37,147
17,86,24,23,75
141,81,96,145,235
498,39,21,51,518
45,203,19,99,161
157,29,22,67,82
99,117,876,350,17
19,131,254,80,51
235,17,101,18,54
350,50,45,267,10
23,122,19,133,31
222,21,15,117,103
518,37,25,21,22
11,157,777,120,254
141,876,103,120,56
99,555,412,51,25
141,36,24,234,56
23,101,86,39,75
92,29,67,24,238
875,53,62,86,122
145,222,51,18,63
114,11,103,133,267
11,18,62,875,21
98,5,11,80,23
84,64,157,238,777
67,39,18,81,105
91,18,17,64,42
121,164,141,28,106
51,56,427,35,133
143,131,518,99,45
350,28,711,161,10
99,350,37,26,25
36,64,67,142,63
29,84,55,18,38
22,51,15,222,29
120,64,82,4,23
77,101,67,63,75
64,246,28,234,497
875,516,432,14,98
157,222,266,62,141
23,75,24,36,876
105,122,84,86,875
555,157,86,84,31
84,141,37,235,29
555,11,36,14,23
157,64,84,517,412
157,245,84,266,81
3,24,141,121,120
17,54,33,875,63
64,238,39,246,145
84,254,134,246,28
114,11,202,30,141
141,11,120,161,54
350,63,86,147,83
22,103,99,81,360
420,267,117,63,83
55,81,67,202,91
498,99,84,145,202
141,11,498,39,234
555,141,19,99,38
36,6,54,86,122
84,81,555,246,55
25,17,43,99,498
39,157,98,69,101
6,266,82,58,86
84,875,122,99,86
90,1,69,131,161
23,157,24,107,122
350,238,53,111,497
875,102,82,31,84
145,202,98,222,157
141,19,28,59,120
122,107,64,8,157
157,64,238,523,412
